,Casualty Severity
2014,Slight
2015,Assistance
2016,Slight
2017,Slight
2018,Slight
2019,Assistance
2020,Assistance
2021,Assistance
2022,Slight
2023,Assistance
2024,Slight
2025,Assistance
2026,Assistance
2027,Slight
2028,Slight
2029,Assistance
2030,Assistance
2031,Slight
2032,Assistance
2033,Slight
2034,Assistance
2035,Slight
2036,Slight
2037,Assistance
2038,Assistance
2039,Slight
2040,Slight
2041,Slight
2042,Assistance
2043,Slight
2044,Slight
2045,Slight
2046,Slight
2047,Slight
2048,Assistance
2049,Slight
2050,Slight
2051,Assistance
2052,Slight
2053,Assistance
2054,Slight
2055,Assistance
2056,Slight
2057,Assistance
2058,Slight
2059,Slight
2060,Assistance
2061,Assistance
2062,Slight
2063,Assistance
2064,Assistance
2065,Assistance
2066,Slight
2067,Slight
2068,Assistance
2069,Assistance
2070,Assistance
2071,Slight
2072,Assistance
2073,Assistance
2074,Assistance
2075,Assistance
2076,Slight
2077,Slight
2078,Slight
2079,Assistance
2080,Slight
2081,Slight
2082,Slight
2083,Slight
2084,Slight
2085,Assistance
2086,Assistance
2087,Assistance
2088,Assistance
2089,Slight
2090,Assistance
2091,Slight
2092,Slight
2093,Slight
2094,Assistance
2095,Slight
2096,Assistance
2097,Slight
2098,Assistance
2099,Slight
2100,Slight
2101,Assistance
2102,Slight
2103,Assistance
2104,Slight
2105,Slight
2106,Assistance
2107,Assistance
2108,Assistance
2109,Slight
2110,Slight
2111,Assistance
2112,Assistance
2113,Slight
2114,Assistance
2115,Slight
2116,Assistance
2117,Assistance
2118,Assistance
2119,Slight
2120,Assistance
2121,Assistance
2122,Slight
2123,Assistance
2124,Slight
2125,Assistance
2126,Slight
2127,Slight
2128,Assistance
2129,Slight
2130,Slight
2131,Assistance
2132,Slight
2133,Assistance
2134,Slight
2135,Slight
2136,Slight
2137,Assistance
2138,Slight
2139,Assistance
2140,Assistance
2141,Slight
2142,Slight
2143,Assistance
2144,Assistance
2145,Slight
2146,Slight
2147,Slight
2148,Assistance
2149,Slight
2150,Slight
2151,Slight
2152,Slight
2153,Assistance
2154,Slight
2155,Slight
2156,Slight
2157,Assistance
2158,Slight
2159,Slight
2160,Slight
2161,Slight
2162,Slight
2163,Assistance
2164,Slight
2165,Assistance
2166,Slight
2167,Slight
2168,Slight
2169,Assistance
2170,Slight
2171,Assistance
2172,Assistance
2173,Slight
2174,Slight
2175,Assistance
2176,Slight
2177,Slight
2178,Slight
2179,Assistance
2180,Slight
2181,Slight
2182,Assistance
2183,Slight
2184,Slight
2185,Slight
2186,Slight
2187,Slight
2188,Slight
2189,Slight
2190,Slight
2191,Slight
2192,Slight
2193,Slight
2194,Slight
2195,Assistance
2196,Slight
2197,Assistance
2198,Slight
2199,Assistance
2200,Slight
2201,Slight
2202,Assistance
2203,Slight
2204,Assistance
2205,Slight
2206,Assistance
2207,Slight
2208,Assistance
2209,Assistance
2210,Assistance
2211,Assistance
2212,Slight
2213,Assistance
2214,Assistance
2215,Slight
2216,Assistance
2217,Assistance
2218,Slight
2219,Assistance
2220,Assistance
2221,Slight
2222,Assistance
2223,Slight
2224,Slight
2225,Slight
2226,Slight
2227,Slight
2228,Assistance
2229,Slight
2230,Assistance
2231,Slight
2232,Slight
2233,Assistance
2234,Slight
2235,Slight
2236,Assistance
2237,Slight
2238,Assistance
2239,Slight
2240,Assistance
2241,Slight
2242,Slight
2243,Slight
2244,Slight
2245,Slight
2246,Assistance
2247,Assistance
2248,Slight
2249,Slight
2250,Assistance
2251,Assistance
2252,Slight
2253,Assistance
2254,Slight
2255,Slight
2256,Assistance
2257,Slight
2258,Assistance
2259,Assistance
2260,Assistance
2261,Slight
2262,Slight
2263,Assistance
2264,Assistance
2265,Slight
2266,Assistance
2267,Slight
2268,Slight
2269,Assistance
2270,Assistance
2271,Assistance
2272,Slight
2273,Slight
2274,Slight
2275,Slight
2276,Slight
2277,Assistance
2278,Assistance
2279,Assistance
2280,Slight
2281,Assistance
2282,Assistance
2283,Assistance
2284,Assistance
2285,Slight
2286,Slight
2287,Assistance
2288,Slight
2289,Slight
2290,Assistance
2291,Assistance
2292,Slight
2293,Slight
2294,Slight
2295,Slight
2296,Slight
2297,Slight
2298,Slight
2299,Slight
2300,Slight
2301,Assistance
2302,Slight
2303,Assistance
2304,Slight
2305,Slight
2306,Slight
2307,Slight
2308,Assistance
2309,Slight
2310,Slight
2311,Assistance
2312,Slight
2313,Assistance
2314,Slight
2315,Assistance
2316,Assistance
2317,Slight
2318,Slight
2319,Assistance
2320,Slight
2321,Slight
2322,Slight
2323,Assistance
2324,Assistance
2325,Slight
2326,Slight
2327,Slight
2328,Slight
2329,Assistance
2330,Assistance
2331,Slight
2332,Slight
2333,Slight
2334,Slight
2335,Slight
2336,Slight
2337,Assistance
2338,Assistance
2339,Assistance
2340,Slight
2341,Assistance
2342,Assistance
2343,Assistance
2344,Assistance
2345,Assistance
2346,Slight
2347,Assistance
2348,Assistance
2349,Slight
2350,Assistance
2351,Assistance
2352,Assistance
2353,Assistance
2354,Slight
2355,Slight
2356,Assistance
2357,Slight
2358,Slight
2359,Assistance
2360,Assistance
2361,Slight
2362,Assistance
2363,Assistance
2364,Slight
2365,Slight
2366,Assistance
2367,Slight
2368,Slight
2369,Assistance
2370,Slight
2371,Slight
2372,Slight
2373,Assistance
2374,Slight
2375,Assistance
2376,Assistance
2377,Assistance
2378,Assistance
2379,Assistance
2380,Slight
2381,Slight
2382,Slight
2383,Slight
2384,Assistance
2385,Slight
2386,Slight
2387,Slight
2388,Slight
2389,Slight
2390,Slight
2391,Slight
2392,Slight
2393,Assistance
2394,Slight
2395,Assistance
2396,Slight
2397,Assistance
2398,Assistance
2399,Assistance
2400,Assistance
2401,Slight
2402,Slight
2403,Slight
2404,Slight
2405,Assistance
2406,Slight
2407,Assistance
2408,Slight
2409,Slight
2410,Assistance
2411,Slight
2412,Assistance
2413,Assistance
2414,Slight
2415,Slight
2416,Slight
2417,Slight
2418,Assistance
2419,Assistance
2420,Slight
2421,Assistance
2422,Assistance
2423,Assistance
2424,Assistance
2425,Assistance
2426,Assistance
2427,Slight
2428,Assistance
2429,Slight
2430,Slight
2431,Assistance
2432,Assistance
2433,Assistance
2434,Assistance
2435,Assistance
2436,Slight
2437,Slight
2438,Assistance
2439,Slight
2440,Assistance
2441,Assistance
2442,Assistance
2443,Assistance
2444,Slight
2445,Slight
2446,Slight
2447,Slight
2448,Assistance
2449,Slight
2450,Slight
2451,Assistance
2452,Slight
2453,Slight
2454,Assistance
2455,Assistance
2456,Slight
2457,Assistance
2458,Assistance
2459,Slight
2460,Slight
2461,Slight
2462,Slight
2463,Slight
2464,Slight
2465,Assistance
2466,Slight
2467,Slight
2468,Assistance
2469,Assistance
2470,Slight
2471,Assistance
2472,Slight
2473,Slight
2474,Assistance
2475,Assistance
2476,Assistance
2477,Assistance
2478,Slight
2479,Assistance
2480,Slight
2481,Slight
2482,Assistance
2483,Assistance
2484,Slight
2485,Slight
2486,Assistance
2487,Assistance
2488,Slight
2489,Slight
2490,Assistance
2491,Assistance
2492,Assistance
2493,Slight
2494,Assistance
2495,Slight
2496,Assistance
2497,Assistance
2498,Slight
2499,Slight
2500,Assistance
2501,Slight
2502,Slight
2503,Assistance
2504,Assistance
2505,Assistance
2506,Assistance
2507,Slight
2508,Assistance
2509,Slight
2510,Slight
2511,Slight
2512,Assistance
2513,Assistance
2514,Assistance
2515,Slight
2516,Assistance
2517,Assistance
2518,Slight
2519,Slight
2520,Slight
2521,Slight
2522,Assistance
2523,Assistance
2524,Assistance
2525,Slight
2526,Slight
2527,Slight
2528,Assistance
2529,Slight
2530,Slight
2531,Assistance
2532,Assistance
2533,Slight
2534,Assistance
2535,Assistance
2536,Assistance
2537,Slight
2538,Assistance
2539,Assistance
2540,Slight
2541,Slight
2542,Slight
2543,Slight
2544,Assistance
2545,Slight
2546,Assistance
2547,Slight
2548,Assistance
2549,Assistance
2550,Assistance
2551,Slight
2552,Slight
2553,Assistance
2554,Slight
2555,Slight
2556,Assistance
2557,Slight
2558,Assistance
2559,Slight
2560,Assistance
2561,Assistance
2562,Slight
2563,Slight
2564,Assistance
2565,Slight
2566,Slight
2567,Assistance
2568,Slight
2569,Slight
2570,Slight
2571,Slight
2572,Assistance
2573,Slight
2574,Slight
2575,Assistance
2576,Assistance
2577,Slight
2578,Slight
2579,Assistance
2580,Assistance
2581,Assistance
2582,Slight
2583,Slight
2584,Slight
2585,Assistance
2586,Slight
2587,Slight
2588,Assistance
2589,Assistance
2590,Assistance
2591,Assistance
2592,Assistance
2593,Assistance
2594,Assistance
2595,Assistance
2596,Assistance
2597,Assistance
2598,Assistance
2599,Assistance
2600,Assistance
2601,Assistance
2602,Assistance
2603,Assistance
2604,Assistance
2605,Assistance
2606,Assistance
2607,Assistance
2608,Assistance
2609,Assistance
2610,Assistance
2611,Assistance
2612,Assistance
2613,Assistance
2614,Assistance
2615,Assistance
2616,Assistance
2617,Assistance
2618,Assistance
2619,Assistance
2620,Assistance
2621,Assistance
2622,Assistance
2623,Assistance
2624,Assistance
2625,Assistance
2626,Assistance
2627,Assistance
2628,Assistance
2629,Assistance
2630,Assistance
2631,Assistance
2632,Assistance
2633,Assistance
2634,Assistance
2635,Assistance
2636,Assistance
2637,Assistance
2638,Assistance
2639,Assistance
2640,Assistance
2641,Assistance
2642,Assistance
2643,Assistance
2644,Assistance
2645,Assistance
2646,Assistance
2647,Assistance
2648,Assistance
2649,Assistance
2650,Assistance
2651,Assistance
2652,Assistance
2653,Assistance
2654,Assistance
2655,Assistance
2656,Assistance
2657,Assistance
2658,Assistance
2659,Assistance
2660,Assistance
2661,Assistance
2662,Assistance
2663,Assistance
2664,Assistance
2665,Assistance
2666,Assistance
2667,Assistance
2668,Assistance
2669,Assistance
2670,Assistance
2671,Assistance
2672,Assistance
2673,Assistance
2674,Assistance
2675,Assistance
2676,Assistance
2677,Assistance
2678,Assistance
2679,Assistance
2680,Assistance
2681,Assistance
2682,Assistance
2683,Assistance
2684,Assistance
2685,Assistance
2686,Assistance
2687,Assistance
2688,Assistance
2689,Assistance
2690,Assistance
2691,Assistance
2692,Assistance
2693,Assistance
2694,Assistance
2695,Assistance
2696,Assistance
2697,Assistance
2698,Assistance
2699,Assistance
2700,Assistance
2701,Assistance
2702,Assistance
2703,Assistance
2704,Assistance
2705,Assistance
2706,Assistance
2707,Assistance
2708,Assistance
2709,Assistance
2710,Assistance
2711,Assistance
2712,Assistance
2713,Assistance
2714,Assistance
2715,Assistance
2716,Assistance
2717,Assistance
2718,Assistance
2719,Assistance
2720,Assistance
2721,Assistance
2722,Assistance
2723,Assistance
2724,Assistance
2725,Assistance
2726,Assistance
2727,Assistance
2728,Assistance
2729,Assistance
2730,Assistance
2731,Assistance
2732,Assistance
2733,Assistance
2734,Assistance
2735,Assistance
2736,Assistance
2737,Assistance
2738,Assistance
2739,Assistance
2740,Assistance
2741,Assistance
2742,Assistance
2743,Assistance
2744,Assistance
2745,Assistance
2746,Assistance
2747,Assistance
2748,Assistance
2749,Assistance
2750,Assistance
2751,Assistance
2752,Assistance
2753,Assistance
2754,Assistance
2755,Assistance
2756,Assistance
2757,Assistance
2758,Assistance
2759,Assistance
2760,Assistance
2761,Assistance
2762,Assistance
2763,Assistance
2764,Assistance
2765,Assistance
2766,Assistance
2767,Assistance
2768,Assistance
2769,Assistance
2770,Assistance
2771,Assistance
2772,Assistance
2773,Assistance
2774,Assistance
2775,Assistance
2776,Assistance
2777,Assistance
2778,Assistance
2779,Assistance
2780,Assistance
2781,Assistance
2782,Assistance
2783,Assistance
2784,Assistance
2785,Assistance
2786,Assistance
2787,Assistance
2788,Assistance
2789,Assistance
2790,Assistance
2791,Assistance
2792,Assistance
2793,Assistance
2794,Assistance
2795,Assistance
2796,Assistance
2797,Assistance
2798,Assistance
2799,Assistance
2800,Assistance
2801,Assistance
2802,Assistance
2803,Assistance
2804,Assistance
2805,Assistance
2806,Assistance
2807,Assistance
2808,Assistance
2809,Assistance
2810,Assistance
2811,Assistance
2812,Assistance
2813,Assistance
2814,Assistance
2815,Assistance
2816,Assistance
2817,Assistance
2818,Assistance
2819,Assistance
2820,Assistance
2821,Assistance
2822,Assistance
2823,Assistance
2824,Assistance
2825,Assistance
2826,Assistance
2827,Assistance
2828,Assistance
2829,Assistance
2830,Assistance
2831,Assistance
2832,Assistance
2833,Assistance
2834,Assistance
2835,Assistance
2836,Assistance
2837,Assistance
2838,Assistance
2839,Assistance
2840,Assistance
2841,Assistance
2842,Assistance
2843,Assistance
2844,Assistance
2845,Assistance
2846,Assistance
2847,Assistance
2848,Assistance
2849,Assistance
2850,Assistance
2851,Assistance
2852,Assistance
2853,Assistance
2854,Assistance
2855,Assistance
2856,Assistance
2857,Assistance
2858,Assistance
2859,Assistance
2860,Assistance
2861,Assistance
2862,Assistance
2863,Assistance
2864,Assistance
2865,Assistance
2866,Assistance
2867,Assistance
2868,Assistance
2869,Assistance
2870,Assistance
2871,Assistance
2872,Assistance
2873,Assistance
2874,Assistance
2875,Assistance
2876,Assistance
2877,Assistance
2878,Assistance
2879,Assistance
2880,Assistance
2881,Assistance
2882,Assistance
2883,Assistance
2884,Assistance
2885,Assistance
2886,Assistance
2887,Assistance
2888,Assistance
2889,Assistance
2890,Assistance
2891,Assistance
2892,Assistance
