,Casualty Severity
2067,Slight
2068,Slight
2069,Assistance
2070,Slight
2071,Slight
2072,Slight
2073,Slight
2074,Assistance
2075,Slight
2076,Slight
2077,Slight
2078,Slight
2079,Slight
2080,Assistance
2081,Assistance
2082,Assistance
2083,Slight
2084,Assistance
2085,Assistance
2086,Slight
2087,Slight
2088,Slight
2089,Slight
2090,Slight
2091,Slight
2092,Slight
2093,Slight
2094,Slight
2095,Slight
2096,Assistance
2097,Assistance
2098,Slight
2099,Slight
2100,Assistance
2101,Slight
2102,Slight
2103,Slight
2104,Assistance
2105,Assistance
2106,Assistance
2107,Slight
2108,Slight
2109,Slight
2110,Assistance
2111,Slight
2112,Slight
2113,Assistance
2114,Slight
2115,Slight
2116,Assistance
2117,Slight
2118,Slight
2119,Slight
2120,Slight
2121,Slight
2122,Slight
2123,Slight
2124,Slight
2125,Slight
2126,Assistance
2127,Slight
2128,Slight
2129,Slight
2130,Slight
2131,Slight
2132,Slight
2133,Slight
2134,Assistance
2135,Assistance
2136,Assistance
2137,Slight
2138,Slight
2139,Slight
2140,Assistance
2141,Slight
2142,Slight
2143,Slight
2144,Slight
2145,Slight
2146,Slight
2147,Slight
2148,Assistance
2149,Assistance
2150,Assistance
2151,Slight
2152,Slight
2153,Slight
2154,Slight
2155,Slight
2156,Slight
2157,Slight
2158,Assistance
2159,Slight
2160,Assistance
2161,Slight
2162,Slight
2163,Assistance
2164,Slight
2165,Slight
2166,Slight
2167,Slight
2168,Assistance
2169,Slight
2170,Assistance
2171,Assistance
2172,Slight
2173,Slight
2174,Assistance
2175,Slight
2176,Slight
2177,Slight
2178,Slight
2179,Slight
2180,Slight
2181,Slight
2182,Slight
2183,Slight
2184,Slight
2185,Assistance
2186,Slight
2187,Slight
2188,Assistance
2189,Slight
2190,Slight
2191,Slight
2192,Slight
2193,Slight
2194,Slight
2195,Assistance
2196,Slight
2197,Slight
2198,Slight
2199,Assistance
2200,Slight
2201,Assistance
2202,Slight
2203,Slight
2204,Slight
2205,Slight
2206,Assistance
2207,Slight
2208,Slight
2209,Slight
2210,Assistance
2211,Slight
2212,Assistance
2213,Assistance
2214,Slight
2215,Slight
2216,Slight
2217,Slight
2218,Slight
2219,Assistance
2220,Assistance
2221,Slight
2222,Slight
2223,Assistance
2224,Assistance
2225,Slight
2226,Slight
2227,Slight
2228,Slight
2229,Slight
2230,Slight
2231,Slight
2232,Slight
2233,Slight
2234,Slight
2235,Slight
2236,Slight
2237,Assistance
2238,Slight
2239,Assistance
2240,Slight
2241,Assistance
2242,Slight
2243,Slight
2244,Slight
2245,Slight
2246,Slight
2247,Slight
2248,Assistance
2249,Slight
2250,Assistance
2251,Slight
2252,Slight
2253,Slight
2254,Assistance
2255,Slight
2256,Slight
2257,Slight
2258,Slight
2259,Slight
2260,Slight
2261,Slight
2262,Assistance
2263,Slight
2264,Slight
2265,Slight
2266,Assistance
2267,Assistance
2268,Assistance
2269,Slight
2270,Slight
2271,Slight
2272,Slight
2273,Assistance
2274,Slight
2275,Slight
2276,Slight
2277,Assistance
2278,Slight
2279,Slight
2280,Slight
2281,Assistance
2282,Slight
2283,Slight
2284,Slight
2285,Assistance
2286,Slight
2287,Slight
2288,Slight
2289,Slight
2290,Slight
2291,Slight
2292,Assistance
2293,Slight
2294,Slight
2295,Slight
2296,Slight
2297,Assistance
2298,Slight
2299,Slight
2300,Slight
2301,Slight
2302,Slight
2303,Assistance
2304,Slight
2305,Slight
2306,Assistance
2307,Slight
2308,Slight
2309,Slight
2310,Assistance
2311,Slight
2312,Slight
2313,Slight
2314,Slight
2315,Slight
2316,Slight
2317,Slight
2318,Assistance
2319,Slight
2320,Slight
2321,Slight
2322,Slight
2323,Slight
2324,Slight
2325,Slight
2326,Slight
2327,Slight
2328,Slight
2329,Slight
2330,Slight
2331,Slight
2332,Slight
2333,Slight
2334,Slight
2335,Assistance
2336,Assistance
2337,Slight
2338,Slight
2339,Slight
2340,Slight
2341,Slight
2342,Slight
2343,Slight
2344,Assistance
2345,Slight
2346,Slight
2347,Slight
2348,Slight
2349,Assistance
2350,Slight
2351,Slight
2352,Assistance
2353,Assistance
2354,Slight
2355,Assistance
2356,Slight
2357,Assistance
2358,Assistance
2359,Slight
2360,Slight
2361,Slight
2362,Slight
2363,Assistance
2364,Slight
2365,Slight
2366,Slight
2367,Slight
2368,Slight
2369,Slight
2370,Assistance
2371,Assistance
2372,Slight
2373,Slight
2374,Assistance
2375,Slight
2376,Slight
2377,Slight
2378,Slight
2379,Slight
2380,Slight
2381,Assistance
2382,Slight
2383,Assistance
2384,Assistance
2385,Slight
2386,Slight
2387,Slight
2388,Slight
2389,Slight
2390,Slight
2391,Assistance
2392,Slight
2393,Slight
2394,Slight
2395,Slight
2396,Slight
2397,Slight
2398,Slight
2399,Assistance
2400,Slight
2401,Slight
2402,Slight
2403,Assistance
2404,Slight
2405,Slight
2406,Slight
2407,Slight
2408,Slight
2409,Slight
2410,Slight
2411,Slight
2412,Slight
2413,Slight
2414,Slight
2415,Slight
2416,Slight
2417,Assistance
2418,Slight
2419,Slight
2420,Slight
2421,Slight
2422,Assistance
2423,Slight
2424,Slight
2425,Slight
2426,Slight
2427,Slight
2428,Assistance
2429,Slight
2430,Assistance
2431,Slight
2432,Assistance
2433,Slight
2434,Assistance
2435,Slight
2436,Slight
2437,Slight
2438,Slight
2439,Slight
2440,Slight
2441,Assistance
2442,Slight
2443,Slight
2444,Slight
2445,Slight
2446,Slight
2447,Slight
2448,Assistance
2449,Slight
2450,Slight
2451,Assistance
2452,Assistance
2453,Slight
2454,Slight
2455,Slight
2456,Slight
2457,Slight
2458,Slight
2459,Slight
2460,Slight
2461,Assistance
2462,Slight
2463,Assistance
2464,Slight
2465,Assistance
2466,Slight
2467,Assistance
2468,Assistance
2469,Assistance
2470,Slight
2471,Slight
2472,Slight
2473,Assistance
2474,Slight
2475,Slight
2476,Assistance
2477,Slight
2478,Slight
2479,Slight
2480,Slight
2481,Slight
2482,Slight
2483,Assistance
2484,Assistance
2485,Slight
2486,Slight
2487,Assistance
2488,Slight
2489,Slight
2490,Slight
2491,Slight
2492,Slight
2493,Slight
2494,Slight
2495,Slight
2496,Slight
2497,Slight
2498,Assistance
2499,Slight
2500,Slight
2501,Slight
2502,Slight
2503,Slight
2504,Assistance
2505,Slight
2506,Slight
2507,Slight
2508,Slight
2509,Slight
2510,Assistance
2511,Assistance
2512,Slight
2513,Slight
2514,Assistance
2515,Slight
2516,Slight
2517,Slight
2518,Assistance
2519,Slight
2520,Assistance
2521,Assistance
2522,Slight
2523,Slight
2524,Slight
2525,Assistance
2526,Slight
2527,Slight
2528,Slight
2529,Assistance
2530,Slight
2531,Assistance
2532,Slight
2533,Slight
2534,Assistance
2535,Slight
2536,Slight
2537,Slight
2538,Slight
2539,Assistance
2540,Slight
2541,Slight
2542,Slight
2543,Slight
2544,Slight
2545,Assistance
2546,Slight
2547,Assistance
2548,Slight
2549,Slight
2550,Slight
2551,Assistance
2552,Slight
2553,Slight
2554,Slight
2555,Assistance
2556,Assistance
2557,Assistance
2558,Assistance
2559,Assistance
2560,Slight
2561,Slight
2562,Slight
2563,Slight
2564,Slight
2565,Slight
2566,Slight
2567,Slight
2568,Slight
2569,Slight
2570,Slight
2571,Slight
2572,Assistance
2573,Slight
2574,Slight
2575,Slight
2576,Slight
2577,Slight
2578,Slight
2579,Slight
2580,Slight
2581,Slight
2582,Slight
2583,Slight
2584,Slight
2585,Assistance
2586,Assistance
2587,Slight
2588,Slight
2589,Slight
2590,Slight
2591,Slight
2592,Assistance
2593,Slight
2594,Assistance
2595,Slight
2596,Slight
2597,Slight
2598,Assistance
2599,Slight
2600,Assistance
2601,Slight
2602,Slight
2603,Slight
2604,Slight
2605,Assistance
2606,Slight
2607,Assistance
2608,Slight
2609,Slight
2610,Assistance
2611,Slight
2612,Slight
2613,Slight
2614,Assistance
2615,Slight
2616,Assistance
2617,Slight
2618,Slight
2619,Slight
2620,Assistance
2621,Slight
2622,Slight
2623,Slight
2624,Slight
2625,Slight
2626,Assistance
2627,Assistance
2628,Assistance
2629,Assistance
2630,Slight
2631,Slight
2632,Slight
2633,Slight
2634,Assistance
2635,Slight
2636,Slight
2637,Slight
2638,Slight
2639,Slight
2640,Slight
2641,Slight
2642,Slight
2643,Assistance
2644,Slight
2645,Slight
2646,Assistance
2647,Slight
2648,Slight
2649,Slight
2650,Slight
2651,Slight
2652,Assistance
2653,Slight
2654,Slight
2655,Slight
2656,Slight
2657,Slight
2658,Slight
2659,Slight
2660,Slight
2661,Slight
2662,Slight
2663,Slight
2664,Slight
2665,Slight
2666,Assistance
2667,Slight
2668,Assistance
2669,Slight
2670,Slight
2671,Slight
2672,Slight
2673,Assistance
2674,Slight
2675,Slight
2676,Slight
2677,Assistance
2678,Slight
2679,Slight
2680,Slight
2681,Slight
2682,Slight
2683,Slight
2684,Slight
2685,Assistance
2686,Assistance
2687,Slight
2688,Slight
2689,Slight
2690,Slight
2691,Slight
2692,Slight
2693,Slight
2694,Slight
2695,Slight
2696,Slight
2697,Slight
2698,Slight
2699,Assistance
2700,Slight
2701,Slight
2702,Slight
2703,Slight
2704,Slight
2705,Assistance
2706,Assistance
2707,Slight
2708,Slight
2709,Slight
2710,Slight
2711,Assistance
2712,Slight
2713,Slight
2714,Assistance
2715,Slight
2716,Assistance
2717,Slight
2718,Slight
2719,Slight
2720,Assistance
2721,Slight
2722,Slight
2723,Slight
2724,Slight
2725,Slight
2726,Assistance
2727,Slight
2728,Slight
2729,Slight
2730,Assistance
2731,Assistance
2732,Slight
2733,Assistance
2734,Slight
2735,Assistance
2736,Slight
2737,Slight
2738,Slight
2739,Slight
2740,Slight
2741,Slight
2742,Slight
2743,Slight
2744,Slight
2745,Slight
2746,Slight
2747,Slight
2748,Assistance
2749,Assistance
2750,Slight
2751,Slight
2752,Assistance
2753,Slight
2754,Assistance
2755,Slight
2756,Slight
2757,Slight
2758,Slight
2759,Assistance
2760,Assistance
2761,Assistance
2762,Assistance
2763,Slight
2764,Slight
2765,Slight
2766,Slight
2767,Slight
2768,Slight
2769,Slight
2770,Assistance
2771,Assistance
2772,Slight
2773,Slight
2774,Slight
2775,Slight
2776,Slight
2777,Slight
2778,Slight
2779,Slight
2780,Assistance
2781,Slight
2782,Slight
2783,Assistance
2784,Slight
2785,Slight
2786,Slight
2787,Slight
2788,Slight
2789,Slight
2790,Slight
2791,Assistance
2792,Slight
2793,Slight
2794,Slight
2795,Slight
2796,Slight
2797,Slight
2798,Assistance
2799,Slight
2800,Slight
2801,Assistance
2802,Slight
2803,Assistance
2804,Slight
2805,Slight
2806,Slight
2807,Slight
2808,Slight
2809,Slight
2810,Slight
2811,Slight
2812,Assistance
2813,Assistance
2814,Slight
2815,Slight
2816,Slight
2817,Assistance
2818,Slight
2819,Assistance
2820,Slight
2821,Slight
2822,Slight
2823,Slight
2824,Slight
2825,Slight
2826,Slight
2827,Slight
2828,Slight
2829,Slight
2830,Slight
2831,Slight
2832,Slight
2833,Slight
2834,Slight
2835,Slight
2836,Slight
2837,Slight
2838,Assistance
2839,Slight
2840,Slight
2841,Slight
2842,Slight
2843,Slight
2844,Assistance
2845,Slight
2846,Slight
2847,Slight
2848,Slight
2849,Slight
2850,Slight
2851,Slight
2852,Slight
2853,Slight
2854,Assistance
2855,Slight
2856,Slight
2857,Slight
2858,Slight
2859,Slight
2860,Assistance
2861,Slight
2862,Slight
2863,Slight
2864,Slight
2865,Slight
2866,Assistance
2867,Assistance
2868,Slight
2869,Assistance
2870,Assistance
2871,Slight
2872,Slight
2873,Slight
2874,Slight
2875,Slight
2876,Slight
2877,Assistance
2878,Slight
2879,Slight
2880,Slight
2881,Assistance
2882,Slight
2883,Slight
2884,Slight
2885,Assistance
2886,Slight
2887,Assistance
2888,Slight
2889,Slight
2890,Slight
2891,Slight
2892,Slight
2893,Slight
2894,Slight
2895,Slight
2896,Slight
2897,Slight
2898,Slight
2899,Assistance
2900,Assistance
2901,Slight
2902,Assistance
2903,Assistance
2904,Slight
2905,Slight
2906,Slight
2907,Assistance
2908,Slight
2909,Assistance
2910,Slight
2911,Slight
2912,Slight
2913,Slight
2914,Slight
2915,Assistance
2916,Slight
2917,Slight
2918,Slight
2919,Assistance
2920,Slight
2921,Slight
2922,Slight
2923,Slight
2924,Slight
2925,Slight
2926,Slight
2927,Assistance
2928,Assistance
2929,Slight
2930,Assistance
2931,Slight
2932,Slight
2933,Slight
2934,Slight
2935,Assistance
2936,Slight
2937,Slight
2938,Assistance
2939,Slight
2940,Slight
2941,Slight
2942,Slight
2943,Slight
2944,Slight
2945,Slight
2946,Slight
2947,Slight
2948,Slight
2949,Slight
2950,Slight
2951,Slight
2952,Slight
2953,Slight
2954,Slight
2955,Slight
2956,Assistance
2957,Slight
2958,Assistance
2959,Slight
2960,Slight
2961,Slight
2962,Slight
2963,Slight
2964,Slight
2965,Slight
2966,Slight
2967,Assistance
2968,Slight
2969,Slight
2970,Slight
2971,Assistance
2972,Slight
2973,Slight
2974,Slight
2975,Slight
2976,Slight
2977,Slight
2978,Slight
2979,Slight
2980,Slight
2981,Slight
2982,Slight
2983,Slight
2984,Assistance
2985,Slight
2986,Slight
2987,Slight
2988,Slight
2989,Slight
2990,Slight
2991,Slight
2992,Slight
2993,Assistance
2994,Slight
2995,Slight
2996,Slight
2997,Slight
2998,Slight
2999,Slight
3000,Slight
3001,Slight
3002,Slight
3003,Slight
3004,Assistance
3005,Slight
3006,Slight
3007,Assistance
3008,Slight
3009,Slight
3010,Assistance
3011,Slight
3012,Slight
3013,Slight
3014,Slight
3015,Slight
3016,Slight
3017,Assistance
3018,Slight
3019,Slight
3020,Slight
3021,Slight
3022,Slight
3023,Assistance
3024,Slight
3025,Assistance
3026,Assistance
3027,Assistance
3028,Slight
3029,Slight
3030,Slight
3031,Slight
3032,Slight
3033,Slight
3034,Slight
3035,Assistance
3036,Slight
3037,Slight
3038,Slight
3039,Slight
3040,Slight
3041,Slight
3042,Slight
3043,Assistance
3044,Assistance
3045,Slight
3046,Slight
3047,Slight
3048,Slight
3049,Assistance
3050,Assistance
3051,Slight
3052,Slight
3053,Assistance
3054,Assistance
3055,Slight
3056,Slight
3057,Slight
3058,Assistance
3059,Slight
3060,Slight
3061,Slight
3062,Slight
3063,Slight
3064,Slight
3065,Slight
3066,Slight
3067,Slight
3068,Slight
3069,Slight
3070,Slight
3071,Assistance
3072,Slight
3073,Slight
3074,Assistance
3075,Slight
3076,Slight
3077,Slight
3078,Assistance
3079,Assistance
3080,Slight
3081,Slight
3082,Slight
3083,Assistance
3084,Slight
3085,Slight
3086,Slight
3087,Slight
3088,Assistance
3089,Slight
3090,Slight
3091,Assistance
3092,Slight
3093,Slight
3094,Slight
3095,Slight
3096,Slight
3097,Assistance
3098,Slight
3099,Assistance
3100,Slight
3101,Slight
3102,Slight
3103,Slight
3104,Slight
3105,Assistance
3106,Slight
3107,Slight
3108,Slight
3109,Slight
3110,Slight
3111,Slight
3112,Slight
3113,Assistance
3114,Slight
3115,Slight
3116,Slight
3117,Slight
3118,Assistance
3119,Slight
3120,Slight
3121,Slight
3122,Slight
3123,Assistance
3124,Slight
3125,Slight
3126,Assistance
3127,Assistance
3128,Slight
3129,Slight
3130,Slight
3131,Slight
3132,Slight
3133,Slight
3134,Slight
3135,Slight
3136,Slight
3137,Slight
3138,Slight
3139,Slight
3140,Assistance
3141,Slight
3142,Assistance
3143,Assistance
3144,Assistance
3145,Assistance
3146,Slight
3147,Slight
3148,Assistance
3149,Slight
3150,Assistance
3151,Slight
3152,Slight
3153,Slight
3154,Slight
3155,Slight
3156,Assistance
3157,Slight
3158,Slight
3159,Slight
3160,Slight
3161,Slight
3162,Slight
3163,Slight
3164,Slight
3165,Assistance
3166,Slight
3167,Slight
3168,Slight
3169,Slight
3170,Slight
3171,Slight
3172,Slight
3173,Slight
3174,Slight
3175,Slight
3176,Slight
3177,Slight
3178,Slight
3179,Assistance
3180,Slight
3181,Slight
3182,Slight
3183,Slight
3184,Slight
3185,Slight
3186,Slight
3187,Assistance
3188,Slight
3189,Slight
3190,Slight
3191,Assistance
3192,Slight
3193,Slight
3194,Slight
3195,Slight
3196,Slight
3197,Slight
3198,Slight
3199,Slight
3200,Slight
3201,Slight
3202,Slight
3203,Slight
3204,Slight
3205,Slight
3206,Assistance
3207,Slight
3208,Slight
3209,Assistance
3210,Slight
3211,Slight
3212,Slight
3213,Slight
3214,Slight
3215,Slight
3216,Slight
3217,Slight
3218,Assistance
3219,Slight
3220,Assistance
3221,Slight
3222,Slight
3223,Slight
3224,Assistance
3225,Assistance
3226,Slight
3227,Slight
3228,Assistance
3229,Assistance
3230,Slight
3231,Slight
3232,Slight
3233,Slight
3234,Slight
3235,Slight
3236,Slight
3237,Slight
3238,Slight
3239,Slight
3240,Slight
3241,Slight
3242,Slight
3243,Assistance
3244,Assistance
3245,Slight
3246,Slight
3247,Slight
3248,Slight
3249,Slight
3250,Slight
3251,Slight
3252,Slight
3253,Slight
3254,Slight
3255,Slight
3256,Assistance
3257,Slight
3258,Slight
3259,Slight
3260,Slight
3261,Assistance
3262,Slight
3263,Slight
3264,Slight
3265,Slight
3266,Slight
3267,Slight
3268,Assistance
3269,Slight
3270,Assistance
3271,Assistance
3272,Slight
3273,Slight
3274,Slight
3275,Slight
3276,Slight
3277,Assistance
3278,Slight
3279,Slight
3280,Slight
3281,Slight
3282,Assistance
3283,Slight
3284,Slight
3285,Assistance
3286,Slight
3287,Slight
3288,Assistance
3289,Slight
3290,Slight
3291,Assistance
3292,Assistance
3293,Assistance
3294,Assistance
3295,Slight
3296,Slight
3297,Slight
3298,Slight
3299,Assistance
3300,Slight
3301,Slight
3302,Slight
3303,Slight
3304,Assistance
3305,Assistance
3306,Slight
3307,Slight
3308,Slight
3309,Slight
3310,Slight
3311,Assistance
3312,Assistance
3313,Slight
3314,Slight
3315,Slight
3316,Slight
3317,Assistance
3318,Assistance
3319,Slight
3320,Slight
3321,Assistance
3322,Assistance
3323,Slight
3324,Slight
3325,Slight
3326,Slight
3327,Assistance
3328,Slight
3329,Assistance
3330,Slight
3331,Slight
3332,Slight
3333,Assistance
3334,Assistance
3335,Slight
3336,Slight
3337,Slight
3338,Slight
3339,Assistance
3340,Slight
3341,Assistance
3342,Slight
3343,Slight
3344,Slight
3345,Slight
3346,Slight
3347,Slight
3348,Slight
3349,Slight
3350,Assistance
3351,Slight
3352,Slight
3353,Slight
3354,Assistance
3355,Slight
3356,Slight
3357,Assistance
3358,Assistance
3359,Slight
3360,Slight
3361,Slight
3362,Slight
3363,Slight
3364,Slight
3365,Slight
3366,Slight
3367,Slight
3368,Slight
3369,Slight
3370,Slight
3371,Slight
3372,Slight
3373,Slight
3374,Slight
3375,Assistance
3376,Slight
3377,Slight
3378,Slight
3379,Slight
3380,Slight
3381,Slight
3382,Slight
3383,Slight
3384,Slight
3385,Slight
3386,Slight
3387,Slight
3388,Slight
3389,Slight
3390,Slight
3391,Slight
3392,Assistance
3393,Slight
3394,Slight
3395,Assistance
3396,Slight
3397,Assistance
3398,Slight
3399,Assistance
3400,Slight
3401,Assistance
3402,Slight
3403,Slight
3404,Assistance
3405,Slight
3406,Slight
3407,Slight
3408,Slight
3409,Assistance
3410,Slight
3411,Assistance
3412,Slight
3413,Slight
3414,Slight
3415,Assistance
3416,Slight
3417,Assistance
3418,Slight
3419,Slight
3420,Slight
3421,Assistance
3422,Slight
3423,Slight
3424,Slight
3425,Slight
3426,Assistance
3427,Slight
3428,Assistance
3429,Assistance
3430,Slight
3431,Slight
3432,Slight
3433,Slight
3434,Slight
3435,Slight
3436,Slight
3437,Assistance
3438,Slight
3439,Slight
3440,Slight
3441,Slight
3442,Assistance
3443,Slight
3444,Slight
3445,Slight
3446,Slight
3447,Slight
3448,Slight
3449,Slight
3450,Slight
3451,Slight
3452,Assistance
3453,Slight
3454,Slight
3455,Slight
3456,Assistance
3457,Slight
3458,Slight
3459,Slight
3460,Slight
3461,Slight
3462,Slight
3463,Slight
3464,Slight
3465,Slight
3466,Slight
3467,Slight
3468,Assistance
3469,Slight
3470,Slight
3471,Slight
3472,Assistance
3473,Slight
3474,Slight
3475,Slight
3476,Slight
3477,Assistance
3478,Assistance
3479,Assistance
3480,Slight
3481,Assistance
3482,Slight
3483,Slight
3484,Slight
3485,Slight
3486,Slight
3487,Slight
3488,Assistance
3489,Assistance
3490,Assistance
3491,Assistance
3492,Assistance
3493,Slight
3494,Assistance
3495,Assistance
3496,Slight
3497,Assistance
3498,Slight
3499,Slight
3500,Slight
3501,Slight
3502,Slight
3503,Slight
3504,Slight
3505,Slight
3506,Assistance
3507,Slight
3508,Slight
3509,Slight
3510,Slight
3511,Assistance
3512,Slight
3513,Slight
3514,Assistance
3515,Slight
3516,Slight
3517,Slight
3518,Slight
3519,Slight
3520,Slight
3521,Slight
3522,Assistance
3523,Slight
3524,Slight
3525,Slight
3526,Assistance
3527,Slight
3528,Assistance
3529,Slight
3530,Assistance
3531,Slight
3532,Slight
3533,Slight
3534,Slight
3535,Slight
3536,Slight
3537,Slight
3538,Slight
3539,Assistance
3540,Slight
3541,Assistance
3542,Slight
3543,Slight
3544,Assistance
3545,Assistance
3546,Slight
3547,Slight
3548,Slight
3549,Slight
3550,Slight
3551,Slight
3552,Slight
3553,Assistance
3554,Slight
3555,Slight
3556,Assistance
3557,Slight
3558,Slight
3559,Slight
3560,Slight
3561,Slight
3562,Slight
3563,Slight
3564,Slight
3565,Assistance
3566,Slight
3567,Assistance
3568,Assistance
3569,Slight
3570,Assistance
3571,Slight
3572,Slight
3573,Slight
3574,Slight
3575,Slight
3576,Slight
3577,Assistance
3578,Slight
3579,Slight
3580,Slight
3581,Slight
3582,Assistance
3583,Assistance
3584,Slight
3585,Slight
3586,Assistance
3587,Slight
3588,Slight
3589,Assistance
3590,Slight
3591,Slight
3592,Slight
3593,Slight
3594,Slight
3595,Slight
3596,Assistance
3597,Slight
3598,Slight
3599,Slight
3600,Slight
3601,Slight
3602,Slight
3603,Slight
3604,Slight
3605,Slight
3606,Slight
3607,Assistance
3608,Slight
3609,Slight
3610,Slight
3611,Slight
3612,Slight
3613,Slight
3614,Slight
3615,Slight
3616,Assistance
3617,Slight
3618,Slight
3619,Slight
3620,Assistance
3621,Assistance
3622,Assistance
3623,Slight
3624,Slight
3625,Slight
3626,Slight
3627,Assistance
3628,Slight
3629,Slight
3630,Assistance
3631,Slight
3632,Slight
3633,Slight
3634,Slight
3635,Assistance
3636,Slight
3637,Slight
3638,Slight
3639,Slight
3640,Slight
3641,Slight
3642,Slight
3643,Assistance
3644,Slight
3645,Slight
3646,Slight
3647,Slight
3648,Slight
3649,Slight
3650,Slight
3651,Slight
3652,Assistance
3653,Assistance
3654,Slight
3655,Slight
3656,Slight
3657,Slight
3658,Assistance
3659,Assistance
3660,Slight
3661,Slight
3662,Slight
3663,Slight
3664,Assistance
3665,Assistance
3666,Slight
3667,Slight
3668,Assistance
3669,Assistance
3670,Slight
3671,Slight
3672,Slight
3673,Assistance
3674,Assistance
3675,Slight
3676,Slight
3677,Slight
3678,Slight
3679,Slight
3680,Slight
3681,Slight
3682,Slight
3683,Slight
3684,Slight
3685,Slight
3686,Slight
3687,Assistance
3688,Slight
3689,Slight
3690,Slight
3691,Slight
3692,Slight
3693,Assistance
3694,Slight
3695,Assistance
3696,Slight
3697,Assistance
3698,Slight
3699,Assistance
3700,Slight
3701,Assistance
3702,Slight
3703,Slight
3704,Assistance
3705,Slight
3706,Slight
3707,Slight
3708,Slight
3709,Slight
3710,Slight
3711,Slight
3712,Slight
3713,Slight
3714,Assistance
3715,Slight
3716,Slight
3717,Slight
3718,Slight
3719,Slight
3720,Assistance
3721,Assistance
3722,Slight
3723,Slight
3724,Slight
3725,Slight
3726,Slight
3727,Slight
3728,Assistance
3729,Slight
3730,Slight
3731,Slight
3732,Assistance
3733,Slight
3734,Assistance
3735,Slight
3736,Slight
3737,Slight
3738,Assistance
3739,Slight
3740,Slight
3741,Slight
3742,Slight
3743,Slight
3744,Assistance
3745,Slight
3746,Assistance
3747,Assistance
3748,Slight
3749,Slight
3750,Assistance
3751,Slight
3752,Slight
3753,Slight
3754,Slight
3755,Assistance
3756,Assistance
3757,Slight
3758,Slight
3759,Assistance
3760,Slight
3761,Slight
3762,Slight
3763,Slight
3764,Slight
3765,Slight
3766,Assistance
3767,Slight
3768,Slight
3769,Assistance
3770,Slight
3771,Slight
3772,Slight
3773,Slight
3774,Slight
3775,Slight
3776,Slight
3777,Slight
3778,Assistance
3779,Assistance
3780,Slight
3781,Assistance
3782,Slight
3783,Slight
3784,Slight
3785,Assistance
3786,Slight
3787,Slight
3788,Slight
3789,Slight
3790,Assistance
3791,Slight
3792,Slight
3793,Assistance
3794,Slight
3795,Slight
3796,Slight
3797,Slight
3798,Slight
3799,Assistance
3800,Slight
3801,Slight
3802,Assistance
3803,Slight
3804,Assistance
3805,Assistance
3806,Slight
3807,Slight
3808,Slight
3809,Slight
3810,Slight
3811,Assistance
3812,Assistance
3813,Slight
3814,Slight
3815,Slight
3816,Slight
3817,Slight
3818,Slight
3819,Slight
3820,Slight
3821,Slight
3822,Slight
3823,Slight
3824,Slight
3825,Slight
3826,Slight
3827,Slight
3828,Slight
3829,Slight
3830,Assistance
3831,Slight
3832,Assistance
3833,Slight
3834,Slight
3835,Slight
3836,Slight
3837,Slight
3838,Assistance
3839,Slight
3840,Assistance
3841,Slight
3842,Slight
3843,Slight
3844,Assistance
3845,Slight
3846,Assistance
3847,Assistance
3848,Slight
3849,Slight
3850,Assistance
3851,Assistance
3852,Slight
3853,Slight
3854,Slight
3855,Slight
3856,Slight
3857,Slight
3858,Slight
3859,Slight
3860,Slight
3861,Slight
3862,Slight
3863,Assistance
3864,Assistance
3865,Slight
3866,Slight
3867,Slight
3868,Slight
3869,Assistance
3870,Assistance
3871,Slight
3872,Slight
3873,Slight
3874,Assistance
3875,Assistance
3876,Slight
3877,Slight
3878,Slight
3879,Slight
3880,Slight
3881,Slight
3882,Assistance
3883,Assistance
3884,Assistance
3885,Slight
3886,Assistance
3887,Slight
3888,Slight
3889,Assistance
3890,Slight
3891,Assistance
3892,Assistance
3893,Slight
3894,Slight
3895,Assistance
3896,Slight
3897,Slight
3898,Assistance
3899,Assistance
3900,Slight
3901,Slight
3902,Slight
3903,Slight
3904,Slight
3905,Slight
3906,Slight
3907,Assistance
3908,Slight
3909,Slight
3910,Slight
3911,Slight
3912,Assistance
3913,Slight
3914,Slight
3915,Slight
3916,Slight
3917,Slight
3918,Assistance
3919,Slight
3920,Assistance
3921,Slight
3922,Slight
3923,Slight
3924,Slight
3925,Slight
3926,Slight
3927,Slight
3928,Slight
3929,Slight
3930,Slight
3931,Slight
3932,Assistance
3933,Slight
3934,Assistance
3935,Assistance
3936,Slight
3937,Slight
3938,Slight
3939,Slight
3940,Assistance
3941,Assistance
3942,Assistance
3943,Slight
3944,Slight
3945,Slight
3946,Slight
3947,Assistance
3948,Slight
3949,Assistance
3950,Assistance
3951,Assistance
3952,Slight
3953,Slight
3954,Assistance
3955,Assistance
3956,Slight
3957,Slight
3958,Slight
3959,Assistance
3960,Slight
3961,Slight
3962,Slight
3963,Assistance
3964,Slight
3965,Slight
3966,Slight
3967,Slight
3968,Assistance
3969,Assistance
3970,Slight
3971,Slight
3972,Slight
3973,Assistance
3974,Slight
3975,Assistance
3976,Slight
3977,Slight
3978,Slight
3979,Slight
3980,Slight
3981,Slight
3982,Slight
3983,Slight
3984,Slight
3985,Slight
3986,Slight
3987,Slight
3988,Assistance
3989,Slight
3990,Assistance
3991,Assistance
3992,Slight
3993,Assistance
3994,Assistance
3995,Slight
3996,Slight
3997,Slight
3998,Assistance
