,Casualty Severity
2039,Assistance
2040,Slight
2041,Assistance
2042,Slight
2043,Slight
2044,Slight
2045,Assistance
2046,Slight
2047,Slight
2048,Slight
2049,Slight
2050,Assistance
2051,Assistance
2052,Slight
2053,Slight
2054,Slight
2055,Slight
2056,Slight
2057,Slight
2058,Slight
2059,Slight
2060,Assistance
2061,Slight
2062,Assistance
2063,Slight
2064,Slight
2065,Assistance
2066,Slight
2067,Slight
2068,Slight
2069,Slight
2070,Assistance
2071,Slight
2072,Slight
2073,Assistance
2074,Slight
2075,Slight
2076,Slight
2077,Slight
2078,Slight
2079,Slight
2080,Assistance
2081,Slight
2082,Assistance
2083,Assistance
2084,Slight
2085,Slight
2086,Assistance
2087,Assistance
2088,Slight
2089,Slight
2090,Slight
2091,Slight
2092,Slight
2093,Slight
2094,Slight
2095,Assistance
2096,Slight
2097,Slight
2098,Assistance
2099,Assistance
2100,Slight
2101,Slight
2102,Assistance
2103,Slight
2104,Assistance
2105,Slight
2106,Assistance
2107,Slight
2108,Assistance
2109,Slight
2110,Assistance
2111,Assistance
2112,Slight
2113,Slight
2114,Slight
2115,Assistance
2116,Slight
2117,Slight
2118,Assistance
2119,Assistance
2120,Assistance
2121,Slight
2122,Assistance
2123,Assistance
2124,Slight
2125,Slight
2126,Slight
2127,Slight
2128,Slight
2129,Slight
2130,Slight
2131,Assistance
2132,Slight
2133,Slight
2134,Slight
2135,Slight
2136,Slight
2137,Slight
2138,Assistance
2139,Slight
2140,Slight
2141,Assistance
2142,Slight
2143,Assistance
2144,Assistance
2145,Assistance
2146,Assistance
2147,Slight
2148,Slight
2149,Assistance
2150,Slight
2151,Slight
2152,Assistance
2153,Slight
2154,Slight
2155,Slight
2156,Assistance
2157,Slight
2158,Slight
2159,Assistance
2160,Slight
2161,Slight
2162,Slight
2163,Slight
2164,Slight
2165,Assistance
2166,Slight
2167,Slight
2168,Slight
2169,Slight
2170,Slight
2171,Slight
2172,Slight
2173,Slight
2174,Assistance
2175,Slight
2176,Assistance
2177,Slight
2178,Assistance
2179,Slight
2180,Slight
2181,Slight
2182,Slight
2183,Slight
2184,Slight
2185,Slight
2186,Slight
2187,Slight
2188,Slight
2189,Slight
2190,Slight
2191,Slight
2192,Slight
2193,Assistance
2194,Assistance
2195,Slight
2196,Assistance
2197,Assistance
2198,Slight
2199,Assistance
2200,Slight
2201,Assistance
2202,Slight
2203,Slight
2204,Slight
2205,Assistance
2206,Slight
2207,Slight
2208,Slight
2209,Slight
2210,Slight
2211,Slight
2212,Slight
2213,Slight
2214,Assistance
2215,Assistance
2216,Slight
2217,Assistance
2218,Assistance
2219,Slight
2220,Slight
2221,Assistance
2222,Slight
2223,Assistance
2224,Slight
2225,Slight
2226,Slight
2227,Slight
2228,Slight
2229,Slight
2230,Assistance
2231,Slight
2232,Slight
2233,Slight
2234,Assistance
2235,Slight
2236,Slight
2237,Slight
2238,Slight
2239,Assistance
2240,Slight
2241,Slight
2242,Assistance
2243,Assistance
2244,Slight
2245,Assistance
2246,Assistance
2247,Slight
2248,Assistance
2249,Assistance
2250,Assistance
2251,Slight
2252,Slight
2253,Slight
2254,Slight
2255,Slight
2256,Assistance
2257,Slight
2258,Slight
2259,Slight
2260,Slight
2261,Assistance
2262,Slight
2263,Slight
2264,Slight
2265,Slight
2266,Assistance
2267,Slight
2268,Assistance
2269,Slight
2270,Assistance
2271,Slight
2272,Slight
2273,Slight
2274,Slight
2275,Slight
2276,Assistance
2277,Slight
2278,Assistance
2279,Slight
2280,Assistance
2281,Slight
2282,Assistance
2283,Slight
2284,Slight
2285,Assistance
2286,Assistance
2287,Slight
2288,Slight
2289,Slight
2290,Assistance
2291,Slight
2292,Assistance
2293,Assistance
2294,Slight
2295,Assistance
2296,Slight
2297,Slight
2298,Assistance
2299,Assistance
2300,Slight
2301,Slight
2302,Assistance
2303,Slight
2304,Assistance
2305,Slight
2306,Assistance
2307,Slight
2308,Assistance
2309,Slight
2310,Slight
2311,Assistance
2312,Assistance
2313,Slight
2314,Assistance
2315,Assistance
2316,Slight
2317,Slight
2318,Slight
2319,Assistance
2320,Slight
2321,Slight
2322,Assistance
2323,Slight
2324,Slight
2325,Assistance
2326,Slight
2327,Slight
2328,Slight
2329,Assistance
2330,Slight
2331,Assistance
2332,Slight
2333,Assistance
2334,Slight
2335,Assistance
2336,Slight
2337,Slight
2338,Slight
2339,Assistance
2340,Slight
2341,Assistance
2342,Slight
2343,Assistance
2344,Slight
2345,Slight
2346,Assistance
2347,Slight
2348,Slight
2349,Slight
2350,Assistance
2351,Slight
2352,Slight
2353,Assistance
2354,Slight
2355,Assistance
2356,Assistance
2357,Slight
2358,Assistance
2359,Slight
2360,Assistance
2361,Assistance
2362,Slight
2363,Slight
2364,Assistance
2365,Assistance
2366,Slight
2367,Assistance
2368,Slight
2369,Slight
2370,Assistance
2371,Assistance
2372,Slight
2373,Slight
2374,Assistance
2375,Assistance
2376,Slight
2377,Slight
2378,Slight
2379,Slight
2380,Slight
2381,Assistance
2382,Slight
2383,Slight
2384,Slight
2385,Slight
2386,Slight
2387,Assistance
2388,Slight
2389,Slight
2390,Slight
2391,Slight
2392,Assistance
2393,Slight
2394,Slight
2395,Assistance
2396,Slight
2397,Slight
2398,Assistance
2399,Slight
2400,Assistance
2401,Slight
2402,Assistance
2403,Slight
2404,Assistance
2405,Assistance
2406,Slight
2407,Slight
2408,Slight
2409,Assistance
2410,Assistance
2411,Assistance
2412,Slight
2413,Slight
2414,Slight
2415,Assistance
2416,Assistance
2417,Assistance
2418,Slight
2419,Assistance
2420,Assistance
2421,Slight
2422,Slight
2423,Assistance
2424,Slight
2425,Assistance
2426,Assistance
2427,Slight
2428,Assistance
2429,Slight
2430,Slight
2431,Slight
2432,Slight
2433,Assistance
2434,Slight
2435,Slight
2436,Slight
2437,Slight
2438,Slight
2439,Slight
2440,Slight
2441,Assistance
2442,Slight
2443,Slight
2444,Slight
2445,Slight
2446,Assistance
2447,Slight
2448,Slight
2449,Assistance
2450,Slight
2451,Slight
2452,Slight
2453,Slight
2454,Assistance
2455,Assistance
2456,Slight
2457,Slight
2458,Slight
2459,Slight
2460,Slight
2461,Slight
2462,Slight
2463,Slight
2464,Assistance
2465,Slight
2466,Slight
2467,Slight
2468,Slight
2469,Assistance
2470,Slight
2471,Assistance
2472,Assistance
2473,Assistance
2474,Slight
2475,Slight
2476,Slight
2477,Slight
2478,Slight
2479,Assistance
2480,Slight
2481,Slight
2482,Slight
2483,Assistance
2484,Slight
2485,Slight
2486,Slight
2487,Assistance
2488,Assistance
2489,Slight
2490,Slight
2491,Slight
2492,Slight
2493,Slight
2494,Assistance
2495,Slight
2496,Assistance
2497,Assistance
2498,Assistance
2499,Slight
2500,Slight
2501,Assistance
2502,Assistance
2503,Slight
2504,Slight
2505,Assistance
2506,Slight
2507,Slight
2508,Slight
2509,Assistance
2510,Assistance
2511,Slight
2512,Slight
2513,Slight
2514,Assistance
2515,Assistance
2516,Slight
2517,Slight
2518,Slight
2519,Slight
2520,Slight
2521,Slight
2522,Slight
2523,Assistance
2524,Slight
2525,Assistance
2526,Slight
2527,Slight
2528,Assistance
2529,Slight
2530,Slight
2531,Slight
2532,Slight
2533,Slight
2534,Assistance
2535,Assistance
2536,Assistance
2537,Slight
2538,Slight
2539,Slight
2540,Slight
2541,Slight
2542,Assistance
2543,Slight
2544,Slight
2545,Slight
2546,Slight
2547,Slight
2548,Slight
2549,Assistance
2550,Slight
2551,Slight
2552,Assistance
2553,Slight
2554,Slight
2555,Slight
2556,Slight
2557,Slight
2558,Slight
2559,Slight
2560,Slight
2561,Slight
2562,Assistance
2563,Assistance
2564,Slight
2565,Slight
2566,Assistance
2567,Slight
2568,Assistance
2569,Assistance
2570,Slight
2571,Slight
2572,Slight
2573,Slight
2574,Assistance
2575,Slight
2576,Slight
2577,Slight
2578,Slight
2579,Assistance
2580,Slight
2581,Slight
2582,Assistance
2583,Assistance
2584,Slight
2585,Slight
2586,Slight
2587,Slight
2588,Assistance
2589,Slight
2590,Slight
2591,Slight
2592,Slight
2593,Slight
2594,Slight
2595,Slight
2596,Assistance
2597,Slight
2598,Assistance
2599,Assistance
2600,Slight
2601,Slight
2602,Slight
2603,Slight
2604,Slight
2605,Slight
2606,Assistance
2607,Slight
2608,Assistance
2609,Assistance
2610,Slight
2611,Slight
2612,Slight
2613,Slight
2614,Assistance
2615,Slight
2616,Assistance
2617,Assistance
2618,Assistance
2619,Slight
2620,Slight
2621,Slight
2622,Assistance
2623,Slight
2624,Assistance
2625,Slight
2626,Slight
2627,Slight
2628,Slight
2629,Assistance
2630,Slight
2631,Slight
2632,Slight
2633,Slight
2634,Slight
2635,Slight
2636,Slight
2637,Assistance
2638,Slight
2639,Slight
2640,Slight
2641,Slight
2642,Assistance
2643,Assistance
2644,Slight
2645,Assistance
2646,Slight
2647,Slight
2648,Slight
2649,Assistance
2650,Assistance
2651,Assistance
2652,Slight
2653,Assistance
2654,Slight
2655,Assistance
2656,Slight
2657,Assistance
2658,Assistance
2659,Slight
2660,Slight
2661,Slight
2662,Slight
2663,Slight
2664,Assistance
2665,Slight
2666,Slight
2667,Slight
2668,Slight
2669,Slight
2670,Slight
2671,Slight
2672,Assistance
2673,Assistance
2674,Slight
2675,Slight
2676,Slight
2677,Slight
2678,Assistance
2679,Slight
2680,Slight
2681,Slight
2682,Assistance
2683,Slight
2684,Slight
2685,Slight
2686,Slight
2687,Slight
2688,Slight
2689,Slight
2690,Slight
2691,Slight
2692,Slight
2693,Slight
2694,Slight
2695,Assistance
2696,Assistance
2697,Slight
2698,Slight
2699,Assistance
2700,Slight
2701,Assistance
2702,Assistance
2703,Slight
2704,Slight
2705,Slight
2706,Assistance
2707,Assistance
2708,Assistance
2709,Slight
2710,Slight
2711,Slight
2712,Slight
2713,Slight
2714,Slight
2715,Assistance
2716,Slight
2717,Assistance
2718,Slight
2719,Slight
2720,Slight
2721,Slight
2722,Slight
2723,Slight
2724,Assistance
2725,Assistance
2726,Slight
2727,Slight
2728,Assistance
2729,Slight
2730,Assistance
2731,Slight
2732,Assistance
2733,Slight
2734,Slight
2735,Slight
2736,Assistance
2737,Assistance
2738,Slight
2739,Slight
2740,Slight
2741,Assistance
2742,Assistance
2743,Slight
2744,Slight
2745,Assistance
2746,Assistance
2747,Slight
2748,Slight
2749,Slight
2750,Slight
2751,Assistance
2752,Slight
2753,Assistance
2754,Slight
2755,Slight
2756,Assistance
2757,Slight
2758,Slight
2759,Slight
2760,Slight
2761,Slight
2762,Assistance
2763,Slight
2764,Slight
2765,Assistance
2766,Assistance
2767,Slight
2768,Slight
2769,Slight
2770,Slight
2771,Slight
2772,Slight
2773,Slight
2774,Slight
2775,Slight
2776,Assistance
2777,Assistance
2778,Slight
2779,Assistance
2780,Slight
2781,Assistance
2782,Assistance
2783,Slight
2784,Assistance
2785,Slight
2786,Assistance
2787,Slight
2788,Slight
2789,Slight
2790,Assistance
2791,Slight
2792,Assistance
2793,Slight
2794,Assistance
2795,Assistance
2796,Slight
2797,Slight
2798,Slight
2799,Slight
2800,Assistance
2801,Slight
2802,Assistance
2803,Assistance
2804,Assistance
2805,Slight
2806,Slight
2807,Slight
2808,Assistance
2809,Assistance
2810,Slight
2811,Slight
2812,Slight
2813,Assistance
2814,Assistance
2815,Assistance
2816,Slight
2817,Assistance
2818,Assistance
2819,Assistance
2820,Assistance
2821,Slight
2822,Slight
2823,Assistance
2824,Slight
2825,Assistance
2826,Slight
2827,Slight
2828,Assistance
2829,Slight
2830,Slight
2831,Assistance
2832,Assistance
2833,Slight
2834,Slight
2835,Assistance
2836,Assistance
2837,Slight
2838,Assistance
2839,Slight
2840,Assistance
2841,Assistance
2842,Slight
2843,Slight
2844,Assistance
2845,Slight
2846,Slight
2847,Slight
2848,Slight
2849,Assistance
2850,Slight
2851,Slight
2852,Slight
2853,Slight
2854,Slight
2855,Slight
2856,Assistance
2857,Assistance
2858,Slight
2859,Slight
2860,Slight
2861,Slight
2862,Slight
2863,Slight
2864,Slight
2865,Slight
2866,Assistance
2867,Slight
2868,Assistance
2869,Assistance
2870,Assistance
2871,Slight
2872,Assistance
2873,Slight
2874,Slight
2875,Assistance
2876,Assistance
2877,Assistance
2878,Slight
2879,Slight
2880,Slight
2881,Slight
2882,Assistance
2883,Slight
2884,Slight
2885,Slight
2886,Slight
2887,Assistance
2888,Assistance
2889,Slight
2890,Slight
2891,Slight
2892,Slight
2893,Assistance
2894,Slight
2895,Slight
2896,Slight
2897,Assistance
2898,Assistance
2899,Slight
2900,Slight
2901,Assistance
2902,Assistance
2903,Assistance
2904,Assistance
2905,Slight
2906,Slight
2907,Assistance
2908,Assistance
2909,Slight
2910,Assistance
2911,Slight
2912,Assistance
2913,Slight
2914,Slight
2915,Slight
2916,Slight
2917,Slight
2918,Slight
2919,Slight
2920,Assistance
2921,Assistance
2922,Slight
2923,Assistance
2924,Assistance
2925,Slight
2926,Slight
2927,Assistance
2928,Slight
2929,Slight
2930,Slight
2931,Slight
2932,Assistance
2933,Assistance
2934,Slight
2935,Slight
2936,Slight
2937,Slight
2938,Assistance
2939,Slight
2940,Assistance
2941,Assistance
2942,Slight
2943,Assistance
2944,Assistance
2945,Assistance
2946,Slight
2947,Slight
2948,Slight
2949,Assistance
2950,Slight
2951,Slight
2952,Slight
2953,Slight
2954,Slight
2955,Assistance
2956,Slight
2957,Assistance
2958,Slight
2959,Slight
2960,Assistance
2961,Slight
2962,Assistance
2963,Slight
2964,Slight
2965,Slight
2966,Slight
2967,Slight
2968,Slight
2969,Slight
2970,Slight
2971,Assistance
2972,Slight
2973,Assistance
2974,Assistance
2975,Slight
2976,Slight
2977,Slight
2978,Slight
2979,Assistance
2980,Slight
2981,Assistance
2982,Slight
2983,Slight
2984,Slight
2985,Slight
2986,Assistance
2987,Slight
2988,Slight
2989,Assistance
2990,Assistance
2991,Slight
2992,Slight
2993,Slight
2994,Slight
2995,Assistance
2996,Slight
2997,Slight
2998,Assistance
2999,Slight
3000,Slight
3001,Assistance
3002,Assistance
3003,Slight
3004,Assistance
3005,Assistance
3006,Slight
3007,Slight
3008,Slight
3009,Assistance
3010,Slight
3011,Slight
3012,Slight
3013,Assistance
3014,Slight
3015,Assistance
3016,Slight
3017,Slight
3018,Slight
3019,Slight
3020,Assistance
3021,Assistance
3022,Slight
3023,Slight
3024,Slight
3025,Slight
3026,Assistance
3027,Assistance
3028,Assistance
3029,Assistance
3030,Slight
3031,Assistance
3032,Slight
3033,Assistance
3034,Slight
3035,Slight
3036,Slight
3037,Slight
3038,Slight
3039,Assistance
3040,Slight
3041,Slight
3042,Slight
3043,Slight
3044,Slight
3045,Slight
3046,Assistance
3047,Slight
3048,Slight
3049,Slight
3050,Assistance
3051,Assistance
3052,Slight
3053,Slight
3054,Assistance
3055,Slight
3056,Slight
3057,Assistance
3058,Slight
3059,Slight
3060,Slight
3061,Slight
3062,Assistance
3063,Slight
3064,Slight
3065,Slight
3066,Slight
3067,Assistance
3068,Slight
3069,Assistance
3070,Slight
3071,Slight
3072,Slight
3073,Slight
3074,Slight
3075,Slight
3076,Slight
3077,Slight
3078,Slight
3079,Assistance
3080,Slight
3081,Slight
3082,Slight
3083,Slight
3084,Assistance
3085,Slight
3086,Slight
3087,Slight
3088,Slight
3089,Slight
3090,Slight
3091,Slight
3092,Assistance
3093,Slight
3094,Assistance
3095,Slight
3096,Slight
3097,Slight
3098,Assistance
3099,Assistance
3100,Slight
3101,Assistance
3102,Slight
3103,Slight
3104,Slight
3105,Slight
3106,Assistance
3107,Slight
3108,Slight
3109,Slight
3110,Slight
3111,Slight
3112,Assistance
3113,Assistance
3114,Slight
3115,Slight
3116,Assistance
3117,Assistance
3118,Slight
3119,Slight
3120,Assistance
3121,Slight
3122,Assistance
3123,Slight
3124,Slight
3125,Slight
3126,Assistance
3127,Slight
3128,Slight
3129,Slight
3130,Slight
3131,Assistance
3132,Assistance
3133,Slight
3134,Slight
3135,Assistance
3136,Slight
3137,Slight
3138,Assistance
3139,Slight
3140,Slight
3141,Slight
3142,Slight
3143,Slight
3144,Slight
3145,Slight
3146,Slight
3147,Slight
3148,Slight
3149,Slight
3150,Slight
3151,Slight
3152,Slight
3153,Slight
3154,Slight
3155,Assistance
3156,Slight
3157,Assistance
3158,Slight
3159,Assistance
3160,Assistance
3161,Assistance
3162,Slight
3163,Slight
3164,Assistance
3165,Assistance
3166,Slight
3167,Slight
3168,Slight
3169,Slight
3170,Assistance
3171,Assistance
3172,Slight
3173,Slight
3174,Slight
3175,Slight
3176,Slight
3177,Assistance
3178,Slight
3179,Slight
3180,Assistance
3181,Assistance
3182,Slight
3183,Assistance
3184,Slight
3185,Slight
3186,Slight
3187,Assistance
3188,Slight
3189,Slight
3190,Slight
3191,Slight
3192,Slight
3193,Assistance
3194,Assistance
3195,Slight
3196,Slight
3197,Slight
3198,Slight
3199,Slight
3200,Slight
3201,Assistance
3202,Assistance
3203,Slight
3204,Slight
3205,Slight
3206,Slight
3207,Assistance
3208,Assistance
3209,Assistance
3210,Slight
3211,Assistance
3212,Slight
3213,Assistance
3214,Assistance
3215,Slight
3216,Slight
3217,Assistance
3218,Slight
3219,Assistance
3220,Assistance
3221,Slight
3222,Slight
3223,Slight
3224,Slight
3225,Assistance
3226,Slight
3227,Slight
3228,Slight
3229,Assistance
3230,Slight
3231,Slight
3232,Slight
3233,Slight
3234,Slight
3235,Slight
3236,Slight
3237,Slight
3238,Slight
3239,Assistance
3240,Assistance
3241,Slight
3242,Slight
3243,Slight
3244,Assistance
3245,Slight
3246,Slight
3247,Slight
3248,Assistance
3249,Slight
3250,Slight
3251,Slight
3252,Slight
3253,Slight
3254,Assistance
3255,Assistance
3256,Assistance
3257,Slight
3258,Slight
3259,Slight
3260,Slight
3261,Slight
3262,Slight
3263,Slight
3264,Slight
3265,Assistance
3266,Slight
3267,Assistance
3268,Assistance
3269,Assistance
3270,Slight
3271,Slight
3272,Slight
3273,Slight
3274,Assistance
3275,Slight
3276,Slight
3277,Slight
3278,Slight
3279,Assistance
3280,Slight
3281,Slight
3282,Slight
3283,Assistance
3284,Slight
3285,Slight
3286,Assistance
3287,Assistance
3288,Slight
3289,Slight
3290,Slight
3291,Slight
3292,Slight
3293,Slight
3294,Assistance
3295,Slight
3296,Slight
3297,Slight
3298,Slight
3299,Assistance
3300,Assistance
3301,Assistance
3302,Assistance
3303,Slight
3304,Assistance
3305,Slight
3306,Slight
3307,Slight
3308,Assistance
3309,Slight
3310,Assistance
3311,Slight
3312,Assistance
3313,Assistance
3314,Slight
3315,Slight
3316,Slight
3317,Assistance
3318,Slight
3319,Slight
3320,Slight
3321,Slight
3322,Assistance
3323,Slight
3324,Slight
3325,Slight
3326,Assistance
3327,Slight
3328,Slight
3329,Assistance
3330,Slight
3331,Slight
3332,Assistance
3333,Slight
3334,Assistance
3335,Slight
3336,Assistance
3337,Slight
3338,Slight
3339,Assistance
3340,Slight
3341,Assistance
3342,Slight
3343,Slight
3344,Slight
3345,Slight
3346,Assistance
3347,Slight
3348,Slight
3349,Assistance
3350,Assistance
3351,Assistance
3352,Slight
3353,Slight
3354,Slight
3355,Slight
3356,Slight
3357,Slight
3358,Assistance
3359,Assistance
3360,Slight
3361,Slight
3362,Assistance
3363,Assistance
3364,Slight
3365,Slight
3366,Slight
3367,Slight
3368,Slight
3369,Slight
3370,Slight
3371,Assistance
3372,Slight
3373,Slight
3374,Slight
3375,Slight
3376,Slight
3377,Assistance
3378,Slight
3379,Slight
3380,Slight
3381,Assistance
3382,Slight
3383,Slight
3384,Slight
3385,Assistance
3386,Slight
3387,Slight
3388,Slight
3389,Slight
3390,Slight
3391,Slight
3392,Slight
3393,Assistance
3394,Slight
3395,Slight
3396,Assistance
3397,Slight
3398,Slight
3399,Slight
3400,Slight
3401,Assistance
3402,Slight
3403,Slight
3404,Slight
3405,Slight
3406,Slight
3407,Slight
3408,Assistance
3409,Slight
3410,Slight
3411,Assistance
3412,Slight
3413,Slight
3414,Slight
3415,Slight
3416,Assistance
3417,Slight
3418,Slight
3419,Assistance
3420,Slight
3421,Slight
3422,Slight
3423,Assistance
3424,Slight
3425,Slight
3426,Slight
3427,Assistance
3428,Assistance
3429,Assistance
3430,Slight
3431,Assistance
3432,Slight
3433,Slight
3434,Slight
3435,Assistance
3436,Assistance
3437,Slight
3438,Slight
3439,Slight
3440,Assistance
3441,Slight
3442,Slight
3443,Assistance
3444,Slight
3445,Assistance
3446,Assistance
3447,Slight
3448,Slight
3449,Slight
3450,Slight
3451,Assistance
3452,Slight
3453,Assistance
3454,Assistance
3455,Slight
3456,Assistance
3457,Assistance
3458,Slight
3459,Slight
3460,Slight
3461,Slight
3462,Slight
3463,Assistance
3464,Assistance
3465,Slight
3466,Slight
3467,Assistance
3468,Assistance
3469,Slight
3470,Slight
3471,Slight
3472,Slight
3473,Assistance
3474,Slight
3475,Slight
3476,Assistance
3477,Slight
3478,Assistance
3479,Slight
3480,Assistance
3481,Slight
3482,Slight
3483,Slight
3484,Slight
3485,Slight
3486,Slight
3487,Slight
3488,Slight
3489,Slight
3490,Assistance
3491,Slight
3492,Slight
3493,Slight
3494,Slight
3495,Slight
3496,Assistance
3497,Slight
3498,Slight
3499,Assistance
3500,Slight
3501,Slight
3502,Slight
3503,Slight
3504,Slight
3505,Assistance
3506,Slight
3507,Assistance
3508,Slight
3509,Slight
3510,Slight
3511,Slight
3512,Assistance
3513,Assistance
3514,Assistance
3515,Slight
3516,Assistance
3517,Slight
3518,Assistance
3519,Slight
3520,Assistance
3521,Slight
3522,Assistance
3523,Slight
3524,Slight
3525,Assistance
3526,Assistance
3527,Assistance
3528,Slight
3529,Assistance
3530,Slight
3531,Assistance
3532,Slight
3533,Slight
3534,Assistance
3535,Assistance
3536,Slight
3537,Assistance
3538,Assistance
3539,Slight
3540,Slight
3541,Slight
3542,Assistance
3543,Slight
3544,Slight
3545,Assistance
3546,Slight
3547,Assistance
3548,Slight
3549,Slight
3550,Assistance
3551,Assistance
3552,Assistance
3553,Assistance
3554,Slight
3555,Slight
3556,Slight
3557,Assistance
3558,Slight
3559,Assistance
3560,Slight
3561,Assistance
3562,Slight
3563,Assistance
3564,Slight
3565,Slight
3566,Assistance
3567,Slight
3568,Slight
3569,Slight
3570,Slight
3571,Slight
3572,Slight
3573,Slight
3574,Slight
3575,Slight
3576,Assistance
3577,Slight
3578,Slight
3579,Slight
3580,Slight
3581,Slight
3582,Assistance
3583,Slight
3584,Assistance
3585,Assistance
3586,Slight
3587,Slight
3588,Slight
3589,Assistance
3590,Slight
3591,Assistance
3592,Slight
3593,Assistance
3594,Slight
3595,Slight
3596,Slight
3597,Slight
3598,Assistance
3599,Assistance
3600,Assistance
3601,Slight
3602,Assistance
3603,Slight
3604,Slight
3605,Slight
3606,Assistance
3607,Assistance
3608,Slight
3609,Slight
3610,Slight
3611,Assistance
3612,Assistance
3613,Slight
3614,Assistance
3615,Slight
3616,Assistance
3617,Slight
3618,Assistance
3619,Slight
3620,Assistance
3621,Slight
3622,Slight
3623,Assistance
3624,Slight
3625,Slight
3626,Assistance
3627,Slight
3628,Assistance
3629,Assistance
3630,Assistance
3631,Slight
3632,Slight
3633,Slight
3634,Slight
3635,Slight
3636,Slight
3637,Assistance
3638,Slight
3639,Assistance
3640,Assistance
3641,Assistance
3642,Slight
3643,Slight
3644,Slight
3645,Slight
3646,Slight
3647,Slight
3648,Slight
3649,Slight
3650,Assistance
3651,Slight
3652,Assistance
3653,Assistance
3654,Slight
3655,Slight
3656,Assistance
3657,Slight
3658,Slight
3659,Slight
3660,Slight
3661,Slight
3662,Assistance
3663,Assistance
3664,Slight
3665,Assistance
3666,Slight
3667,Slight
3668,Slight
3669,Assistance
3670,Slight
3671,Slight
3672,Slight
3673,Slight
3674,Slight
3675,Slight
3676,Slight
3677,Slight
3678,Slight
3679,Slight
3680,Slight
3681,Slight
3682,Slight
3683,Slight
3684,Slight
3685,Slight
3686,Slight
3687,Slight
3688,Assistance
3689,Slight
3690,Slight
3691,Assistance
3692,Slight
3693,Slight
3694,Assistance
3695,Slight
3696,Slight
3697,Slight
3698,Slight
3699,Slight
3700,Slight
3701,Slight
3702,Slight
3703,Slight
3704,Slight
3705,Slight
3706,Slight
3707,Assistance
3708,Slight
3709,Assistance
3710,Slight
3711,Assistance
3712,Assistance
3713,Assistance
3714,Slight
3715,Slight
3716,Slight
3717,Assistance
3718,Slight
3719,Assistance
3720,Slight
3721,Assistance
3722,Slight
3723,Slight
3724,Slight
3725,Assistance
3726,Assistance
3727,Slight
3728,Slight
3729,Slight
3730,Slight
3731,Slight
3732,Slight
3733,Slight
3734,Slight
3735,Slight
3736,Slight
3737,Assistance
3738,Assistance
3739,Assistance
3740,Slight
3741,Slight
3742,Slight
3743,Slight
3744,Slight
3745,Slight
3746,Slight
3747,Slight
3748,Assistance
3749,Slight
3750,Slight
3751,Slight
3752,Assistance
3753,Assistance
3754,Slight
3755,Assistance
3756,Assistance
3757,Slight
3758,Slight
3759,Assistance
3760,Assistance
3761,Slight
3762,Assistance
3763,Slight
3764,Slight
3765,Assistance
3766,Slight
3767,Slight
3768,Slight
3769,Slight
3770,Assistance
3771,Slight
3772,Assistance
3773,Slight
3774,Assistance
3775,Slight
3776,Assistance
3777,Slight
3778,Slight
3779,Assistance
3780,Slight
3781,Assistance
3782,Slight
3783,Assistance
3784,Assistance
3785,Slight
3786,Assistance
3787,Slight
3788,Assistance
3789,Assistance
3790,Assistance
3791,Slight
3792,Slight
3793,Slight
3794,Assistance
3795,Slight
3796,Slight
3797,Slight
3798,Assistance
3799,Slight
3800,Assistance
3801,Slight
3802,Slight
3803,Slight
3804,Slight
3805,Slight
3806,Assistance
3807,Slight
3808,Slight
3809,Slight
3810,Assistance
3811,Slight
3812,Assistance
3813,Slight
3814,Slight
3815,Assistance
3816,Assistance
3817,Slight
3818,Assistance
3819,Assistance
3820,Slight
3821,Slight
3822,Slight
3823,Assistance
3824,Assistance
3825,Assistance
3826,Slight
3827,Slight
3828,Slight
3829,Assistance
3830,Slight
3831,Slight
3832,Assistance
3833,Assistance
3834,Slight
3835,Assistance
3836,Slight
3837,Assistance
3838,Slight
3839,Slight
3840,Slight
3841,Assistance
3842,Slight
3843,Slight
3844,Slight
3845,Slight
3846,Slight
3847,Assistance
3848,Slight
3849,Assistance
3850,Slight
3851,Slight
3852,Slight
3853,Slight
3854,Assistance
3855,Assistance
3856,Slight
3857,Slight
3858,Assistance
3859,Assistance
3860,Slight
3861,Slight
3862,Slight
3863,Slight
3864,Assistance
3865,Slight
3866,Assistance
3867,Assistance
3868,Slight
3869,Assistance
3870,Slight
3871,Slight
3872,Slight
3873,Slight
3874,Assistance
3875,Slight
3876,Slight
3877,Slight
3878,Assistance
3879,Assistance
3880,Slight
3881,Slight
3882,Assistance
3883,Slight
3884,Assistance
3885,Slight
3886,Assistance
3887,Slight
3888,Slight
3889,Slight
3890,Slight
3891,Assistance
3892,Assistance
3893,Assistance
3894,Slight
3895,Slight
3896,Slight
3897,Slight
3898,Slight
3899,Assistance
3900,Assistance
3901,Assistance
3902,Assistance
3903,Assistance
3904,Assistance
3905,Assistance
3906,Slight
3907,Slight
3908,Slight
3909,Slight
3910,Slight
3911,Slight
3912,Slight
3913,Slight
3914,Assistance
3915,Slight
3916,Slight
3917,Slight
3918,Slight
3919,Slight
3920,Slight
3921,Assistance
3922,Slight
3923,Assistance
3924,Slight
3925,Slight
3926,Slight
3927,Slight
3928,Slight
3929,Slight
3930,Slight
3931,Assistance
3932,Slight
3933,Assistance
3934,Slight
3935,Slight
3936,Slight
3937,Assistance
3938,Slight
3939,Slight
3940,Assistance
3941,Slight
3942,Slight
3943,Slight
3944,Slight
3945,Assistance
