,Casualty Severity
27340,Assistance
19216,Assistance
19409,Assistance
22220,Assistance
23802,Assistance
19919,Assistance
13725,Assistance
13835,Assistance
1932,Assistance
22124,Assistance
3232,Assistance
8303,Assistance
23325,Assistance
11196,Assistance
20715,Assistance
13107,Assistance
15778,Assistance
1149,Assistance
7516,Assistance
23878,Assistance
565,Assistance
22458,Assistance
14312,Assistance
18728,Assistance
11940,Assistance
5624,Assistance
8846,Assistance
11777,Assistance
7640,Assistance
21381,Assistance
5105,Assistance
21601,Assistance
27643,Assistance
24419,Assistance
7756,Assistance
10178,Assistance
22013,Assistance
5918,Assistance
16603,Assistance
10359,Assistance
22046,Assistance
9198,Assistance
26182,Assistance
18239,Assistance
13640,Assistance
1184,Assistance
20360,Assistance
19296,Assistance
2859,Assistance
12873,Assistance
12168,Assistance
4816,Assistance
27890,Assistance
28709,Assistance
22331,Assistance
24711,Assistance
28354,Assistance
25352,Assistance
5765,Assistance
2636,Assistance
14038,Assistance
25955,Assistance
769,Assistance
29002,Assistance
13887,Assistance
7516,Assistance
14675,Assistance
27585,Assistance
3797,Assistance
2006,Assistance
333,Assistance
21458,Assistance
26521,Assistance
913,Assistance
14629,Assistance
14719,Assistance
22221,Assistance
19447,Assistance
1933,Assistance
19217,Assistance
15854,Assistance
14718,Assistance
19486,Assistance
2958,Assistance
22864,Assistance
21172,Assistance
207,Assistance
3402,Assistance
20840,Assistance
19119,Assistance
9891,Assistance
21373,Assistance
6368,Assistance
12220,Assistance
19726,Assistance
17141,Assistance
6037,Assistance
20632,Assistance
27822,Assistance
1184,Assistance
15191,Assistance
28261,Assistance
24261,Assistance
18177,Assistance
26797,Assistance
28602,Assistance
11136,Assistance
3752,Assistance
21423,Assistance
22199,Assistance
22941,Assistance
10425,Assistance
15208,Assistance
20055,Assistance
6369,Assistance
13602,Assistance
321,Assistance
28253,Assistance
7653,Assistance
26528,Assistance
22120,Assistance
14717,Assistance
28651,Assistance
16351,Assistance
4315,Assistance
22776,Assistance
28350,Assistance
18278,Assistance
22370,Assistance
25604,Assistance
28098,Assistance
2861,Assistance
22864,Assistance
26108,Assistance
203,Assistance
27647,Assistance
11423,Assistance
1800,Assistance
11289,Assistance
26519,Assistance
15646,Assistance
16348,Assistance
1756,Assistance
4315,Assistance
7502,Assistance
9704,Assistance
26902,Assistance
22469,Assistance
8322,Assistance
905,Assistance
28073,Assistance
4249,Assistance
5075,Assistance
12691,Assistance
13022,Assistance
8347,Assistance
4670,Assistance
8900,Assistance
12073,Assistance
9783,Assistance
11657,Assistance
25371,Assistance
25437,Assistance
25353,Assistance
22858,Assistance
21422,Assistance
21985,Assistance
309,Assistance
5643,Assistance
8477,Assistance
1372,Assistance
20690,Assistance
14627,Assistance
4548,Assistance
26167,Assistance
22857,Assistance
7885,Assistance
23974,Assistance
28869,Assistance
11654,Assistance
947,Assistance
13559,Assistance
25490,Assistance
23043,Assistance
5955,Assistance
21849,Assistance
12735,Assistance
8947,Assistance
28405,Assistance
25579,Assistance
9211,Assistance
26953,Assistance
8242,Assistance
27879,Assistance
18261,Assistance
11495,Assistance
23612,Assistance
21421,Assistance
17227,Assistance
21695,Assistance
14132,Assistance
17729,Assistance
25855,Assistance
15143,Assistance
12736,Assistance
15511,Assistance
19270,Assistance
23326,Assistance
16839,Assistance
27791,Assistance
26042,Assistance
26181,Assistance
24788,Assistance
1889,Assistance
8557,Assistance
4025,Assistance
19487,Assistance
20826,Assistance
8612,Assistance
18606,Assistance
1733,Assistance
4964,Assistance
965,Assistance
22373,Assistance
1957,Assistance
1356,Assistance
838,Assistance
19528,Assistance
5642,Assistance
23104,Assistance
21416,Assistance
7610,Assistance
20960,Assistance
23395,Assistance
28570,Assistance
10246,Assistance
15101,Assistance
27537,Assistance
24456,Assistance
25313,Assistance
13723,Assistance
19179,Assistance
14676,Assistance
4299,Assistance
7253,Assistance
15467,Assistance
9058,Assistance
17800,Assistance
24579,Assistance
7609,Assistance
15284,Assistance
23983,Assistance
8196,Assistance
2791,Assistance
20668,Assistance
28261,Assistance
28411,Assistance
15535,Assistance
10395,Assistance
12146,Assistance
28310,Assistance
4811,Assistance
18577,Assistance
11633,Assistance
7993,Assistance
27062,Assistance
19033,Assistance
28266,Assistance
28216,Assistance
2767,Assistance
26909,Assistance
11643,Assistance
22830,Assistance
19836,Assistance
22288,Assistance
3796,Assistance
6607,Assistance
28309,Assistance
9245,Assistance
25897,Assistance
9183,Assistance
28522,Assistance
6076,Assistance
13960,Assistance
22223,Assistance
28138,Assistance
21446,Assistance
23068,Assistance
2029,Assistance
16346,Assistance
6248,Assistance
7204,Assistance
5830,Assistance
26796,Assistance
14308,Assistance
6939,Assistance
13719,Assistance
9686,Assistance
2937,Assistance
26007,Assistance
4574,Assistance
4789,Assistance
25513,Assistance
9933,Assistance
19300,Assistance
4069,Assistance
27569,Assistance
13974,Assistance
6369,Assistance
25669,Assistance
28336,Assistance
20494,Assistance
19668,Assistance
21486,Assistance
9124,Assistance
15986,Assistance
13078,Assistance
8244,Assistance
20247,Assistance
10399,Assistance
28666,Assistance
21722,Assistance
21143,Assistance
17698,Assistance
22234,Assistance
19336,Assistance
17567,Assistance
18281,Assistance
26530,Assistance
13156,Assistance
9453,Assistance
28181,Assistance
7044,Assistance
25019,Assistance
18376,Assistance
8594,Assistance
906,Assistance
28693,Assistance
276,Assistance
4378,Assistance
20425,Assistance
7026,Assistance
21710,Assistance
28097,Assistance
15539,Assistance
2860,Assistance
3111,Assistance
19468,Assistance
2768,Assistance
10145,Assistance
24086,Assistance
11323,Assistance
8948,Assistance
3112,Assistance
21950,Assistance
13639,Assistance
22113,Assistance
13109,Assistance
21264,Assistance
3751,Assistance
28256,Assistance
14660,Assistance
28236,Assistance
18369,Assistance
18241,Assistance
12947,Assistance
24254,Assistance
11261,Assistance
17588,Assistance
9299,Assistance
6139,Assistance
27808,Assistance
18633,Assistance
17196,Assistance
21704,Assistance
20529,Assistance
22578,Assistance
14342,Assistance
12504,Assistance
925,Assistance
23422,Assistance
18319,Assistance
21937,Assistance
13556,Assistance
19448,Assistance
19769,Assistance
22278,Assistance
22465,Assistance
22344,Assistance
28552,Assistance
18159,Assistance
27065,Assistance
14805,Assistance
28603,Assistance
20592,Assistance
5625,Assistance
19305,Assistance
22775,Assistance
23522,Assistance
18008,Assistance
27641,Assistance
20530,Assistance
17717,Assistance
28602,Assistance
912,Assistance
23542,Assistance
27420,Assistance
539,Assistance
9243,Assistance
17459,Assistance
28116,Assistance
18145,Assistance
27620,Assistance
28579,Assistance
5954,Assistance
7991,Assistance
14599,Assistance
21144,Assistance
10397,Assistance
18170,Assistance
4494,Assistance
21457,Assistance
21309,Assistance
27792,Assistance
26215,Assistance
21460,Assistance
10093,Assistance
19180,Assistance
12792,Assistance
24818,Assistance
25578,Assistance
640,Assistance
14795,Assistance
16907,Assistance
13604,Assistance
19335,Assistance
20218,Assistance
27983,Assistance
9705,Assistance
25251,Assistance
25015,Assistance
13886,Assistance
16948,Assistance
22667,Assistance
8389,Assistance
8039,Assistance
23143,Assistance
28935,Assistance
21850,Assistance
16943,Assistance
22849,Assistance
22369,Assistance
22107,Assistance
26215,Assistance
13318,Assistance
19744,Assistance
18246,Assistance
14219,Assistance
14364,Assistance
2889,Assistance
22368,Assistance
14536,Assistance
1370,Assistance
11655,Assistance
25258,Assistance
17140,Assistance
16678,Assistance
10144,Assistance
7102,Assistance
20121,Assistance
23165,Assistance
755,Assistance
4036,Assistance
28111,Assistance
18232,Assistance
26187,Assistance
2005,Assistance
13110,Assistance
4788,Assistance
25190,Assistance
9668,Assistance
18086,Assistance
20488,Assistance
18281,Assistance
4880,Assistance
3145,Assistance
77,Assistance
10481,Assistance
28534,Assistance
7109,Assistance
26323,Assistance
10396,Assistance
14676,Assistance
23615,Assistance
24135,Assistance
18290,Assistance
5502,Assistance
1732,Assistance
25109,Assistance
23152,Assistance
28139,Assistance
11723,Assistance
25436,Assistance
13051,Assistance
16716,Assistance
9452,Assistance
20864,Assistance
17303,Assistance
11898,Assistance
18718,Assistance
11343,Assistance
924,Assistance
10959,Assistance
26102,Assistance
14942,Assistance
26324,Assistance
14296,Assistance
15970,Assistance
16684,Assistance
9244,Assistance
19919,Assistance
18577,Assistance
25748,Assistance
2998,Assistance
24420,Assistance
24710,Assistance
7255,Assistance
12911,Assistance
12074,Assistance
16352,Assistance
19120,Assistance
16838,Assistance
6116,Assistance
19942,Assistance
23147,Assistance
7843,Assistance
174,Assistance
274,Assistance
22343,Assistance
28752,Assistance
6071,Assistance
17977,Assistance
23764,Assistance
26102,Assistance
25249,Assistance
16459,Assistance
3753,Assistance
16733,Assistance
15858,Assistance
26215,Assistance
12506,Assistance
21721,Assistance
14178,Assistance
9892,Assistance
28789,Assistance
3235,Assistance
20451,Assistance
11735,Assistance
23151,Assistance
23802,Assistance
210,Assistance
18001,Assistance
9856,Assistance
16129,Assistance
7472,Assistance
25044,Assistance
18008,Assistance
1887,Assistance
11483,Assistance
19162,Assistance
9958,Assistance
12756,Assistance
10741,Assistance
3858,Assistance
4518,Assistance
7757,Assistance
1470,Assistance
18216,Assistance
25248,Assistance
26089,Assistance
14915,Assistance
12603,Assistance
22101,Assistance
14875,Assistance
27344,Assistance
5194,Assistance
11976,Assistance
18538,Assistance
21547,Assistance
19306,Assistance
27981,Assistance
12281,Assistance
2998,Assistance
12277,Assistance
2955,Assistance
3143,Assistance
25968,Assistance
6598,Assistance
4137,Assistance
18660,Assistance
18371,Assistance
13998,Assistance
6250,Assistance
13489,Assistance
27577,Assistance
11259,Assistance
332,Assistance
20127,Assistance
18034,Assistance
1511,Assistance
22374,Assistance
26166,Assistance
25956,Assistance
277,Assistance
16908,Assistance
18370,Assistance
9212,Assistance
11977,Assistance
21884,Assistance
16553,Assistance
7809,Assistance
6508,Assistance
26215,Assistance
27686,Assistance
27821,Assistance
22014,Assistance
14867,Assistance
5826,Assistance
3289,Assistance
20785,Assistance
4939,Assistance
25302,Assistance
5338,Assistance
14973,Assistance
13850,Assistance
11843,Assistance
27642,Assistance
10454,Assistance
8259,Assistance
27266,Assistance
14945,Assistance
2006,Assistance
11447,Assistance
28234,Assistance
13319,Assistance
18000,Assistance
2042,Assistance
22341,Assistance
3544,Assistance
16405,Assistance
3805,Assistance
23532,Assistance
6370,Assistance
16119,Assistance
27078,Assistance
25942,Assistance
23801,Assistance
18049,Assistance
22881,Assistance
1713,Assistance
6157,Assistance
22375,Assistance
24154,Assistance
8393,Assistance
25662,Assistance
5647,Assistance
16455,Assistance
5816,Assistance
24253,Assistance
7977,Assistance
20054,Assistance
13004,Assistance
18719,Assistance
12571,Assistance
8592,Assistance
10468,Assistance
13004,Assistance
25031,Assistance
14667,Assistance
14667,Assistance
19753,Assistance
15985,Assistance
27201,Assistance
875,Assistance
26379,Assistance
13271,Assistance
7203,Assistance
966,Assistance
24868,Assistance
17589,Assistance
10144,Assistance
3761,Assistance
21554,Assistance
8792,Assistance
23699,Assistance
23145,Assistance
24084,Assistance
13021,Assistance
19486,Assistance
23361,Assistance
27574,Assistance
8040,Assistance
22786,Assistance
14622,Assistance
27422,Assistance
22739,Assistance
19751,Assistance
22377,Assistance
7448,Assistance
16305,Assistance
27984,Assistance
20970,Assistance
1578,Assistance
27177,Assistance
26492,Assistance
23945,Assistance
11914,Assistance
25021,Assistance
7654,Assistance
24967,Assistance
26057,Assistance
12027,Assistance
13713,Assistance
24868,Assistance
9617,Assistance
20089,Assistance
16051,Assistance
24798,Assistance
1888,Assistance
11970,Assistance
26491,Assistance
10467,Assistance
24111,Assistance
13645,Assistance
16968,Assistance
22813,Assistance
26903,Assistance
20961,Assistance
16805,Assistance
23315,Assistance
11979,Assistance
17140,Assistance
14673,Assistance
26550,Assistance
23068,Assistance
16915,Assistance
14944,Assistance
61,Assistance
20530,Assistance
3702,Assistance
17618,Assistance
24926,Assistance
26820,Assistance
26297,Assistance
7615,Assistance
9754,Assistance
3859,Assistance
12219,Assistance
3315,Assistance
10250,Assistance
24316,Assistance
12303,Assistance
5501,Assistance
13071,Assistance
641,Assistance
14943,Assistance
8591,Assistance
6249,Assistance
8105,Assistance
7025,Assistance
1427,Assistance
9094,Assistance
16683,Assistance
17712,Assistance
24149,Assistance
27265,Assistance
22961,Assistance
11518,Assistance
4314,Assistance
12920,Assistance
15645,Assistance
11263,Assistance
5099,Assistance
19104,Assistance
7042,Assistance
18242,Assistance
15857,Assistance
3762,Assistance
19119,Assistance
22110,Assistance
25476,Assistance
11132,Assistance
565,Assistance
4433,Assistance
11258,Assistance
19743,Assistance
19726,Assistance
8768,Assistance
11134,Assistance
23347,Assistance
22534,Assistance
2995,Assistance
21786,Assistance
11273,Assistance
13561,Assistance
20243,Assistance
1788,Assistance
21227,Assistance
17579,Assistance
21966,Assistance
15445,Assistance
9140,Assistance
23957,Assistance
26024,Assistance
22218,Assistance
5556,Assistance
11260,Assistance
14665,Assistance
26547,Assistance
9835,Assistance
22335,Assistance
16820,Assistance
13705,Assistance
28015,Assistance
20930,Assistance
27061,Assistance
12784,Assistance
21745,Assistance
21893,Assistance
13155,Assistance
17671,Assistance
16945,Assistance
2194,Assistance
25432,Assistance
19120,Assistance
14151,Assistance
26227,Assistance
8240,Assistance
3252,Assistance
12260,Assistance
4613,Assistance
15491,Assistance
26324,Assistance
10990,Assistance
24867,Assistance
4020,Assistance
24625,Assistance
4143,Assistance
11519,Assistance
22815,Assistance
19233,Assistance
28395,Assistance
28410,Assistance
21381,Assistance
20529,Assistance
20332,Assistance
2637,Assistance
10143,Assistance
16602,Assistance
22960,Assistance
25663,Assistance
2034,Assistance
1887,Assistance
26634,Assistance
16608,Assistance
1800,Assistance
21069,Assistance
11484,Assistance
24198,Assistance
14797,Assistance
20969,Assistance
26901,Assistance
23678,Assistance
28219,Assistance
20674,Assistance
24153,Assistance
14796,Assistance
22796,Assistance
23044,Assistance
19337,Assistance
13409,Assistance
27831,Assistance
2195,Assistance
4236,Assistance
23533,Assistance
8594,Assistance
26551,Assistance
18372,Assistance
3048,Assistance
3752,Assistance
946,Assistance
9210,Assistance
20091,Assistance
11974,Assistance
3113,Assistance
2044,Assistance
23133,Assistance
15543,Assistance
3236,Assistance
9073,Assistance
19143,Assistance
18087,Assistance
6370,Assistance
19304,Assistance
20383,Assistance
25988,Assistance
21652,Assistance
26529,Assistance
969,Assistance
16946,Assistance
900,Assistance
9899,Assistance
19750,Assistance
6305,Assistance
18554,Assistance
18280,Assistance
9235,Assistance
16523,Assistance
22812,Assistance
2702,Assistance
25655,Assistance
14915,Assistance
2259,Assistance
12945,Assistance
3051,Assistance
11205,Assistance
25430,Assistance
18632,Assistance
16476,Assistance
9484,Assistance
23155,Assistance
13310,Assistance
2760,Assistance
22379,Assistance
23951,Assistance
13421,Assistance
25749,Assistance
4629,Assistance
19070,Assistance
27176,Assistance
8159,Assistance
16348,Assistance
27253,Assistance
21469,Assistance
13688,Assistance
27388,Assistance
14583,Assistance
24139,Assistance
2068,Assistance
8569,Assistance
13693,Assistance
18094,Assistance
18245,Assistance
24261,Assistance
11726,Assistance
19944,Assistance
23973,Assistance
18147,Assistance
19121,Assistance
7405,Assistance
2936,Assistance
28406,Assistance
14908,Assistance
24578,Assistance
24640,Assistance
22222,Assistance
21665,Assistance
25716,Assistance
9705,Assistance
22100,Assistance
1801,Assistance
14039,Assistance
22510,Assistance
253,Assistance
27644,Assistance
11238,Assistance
25348,Assistance
6902,Assistance
18091,Assistance
16914,Assistance
18704,Assistance
23877,Assistance
2949,Assistance
14106,Assistance
24140,Assistance
20246,Assistance
4965,Assistance
11322,Assistance
13856,Assistance
26406,Assistance
4805,Assistance
27082,Assistance
28099,Assistance
23362,Assistance
27565,Assistance
12921,Assistance
21264,Assistance
23069,Assistance
20061,Assistance
25196,Assistance
24790,Assistance
9483,Assistance
18670,Assistance
26098,Assistance
16297,Assistance
13960,Assistance
16200,Assistance
27349,Assistance
15492,Assistance
13638,Assistance
10544,Assistance
25301,Assistance
11277,Assistance
13641,Assistance
27999,Assistance
18680,Assistance
20055,Assistance
24435,Assistance
12144,Assistance
21139,Assistance
26899,Assistance
24045,Assistance
19811,Assistance
13849,Assistance
9523,Assistance
7279,Assistance
20070,Assistance
19041,Assistance
13384,Assistance
15514,Assistance
25859,Assistance
173,Assistance
25687,Assistance
173,Assistance
9073,Assistance
19040,Assistance
1369,Assistance
22341,Assistance
20199,Assistance
14623,Assistance
13713,Assistance
28536,Assistance
4965,Assistance
26376,Assistance
6900,Assistance
9859,Assistance
28976,Assistance
21883,Assistance
27316,Assistance
12755,Assistance
14904,Assistance
1151,Assistance
28974,Assistance
24165,Assistance
11860,Assistance
26261,Assistance
8847,Assistance
14661,Assistance
20219,Assistance
60,Assistance
18050,Assistance
25334,Assistance
23153,Assistance
14974,Assistance
5686,Assistance
26088,Assistance
18033,Assistance
14973,Assistance
19144,Assistance
28220,Assistance
28831,Assistance
25020,Assistance
926,Assistance
15207,Assistance
28863,Assistance
17718,Assistance
6307,Assistance
3669,Assistance
11091,Assistance
27561,Assistance
25988,Assistance
18472,Assistance
18279,Assistance
16188,Assistance
27878,Assistance
21809,Assistance
20907,Assistance
22940,Assistance
8129,Assistance
8195,Assistance
27048,Assistance
2198,Assistance
18170,Assistance
22863,Assistance
26566,Assistance
24457,Assistance
26261,Assistance
15707,Assistance
13442,Assistance
20058,Assistance
23813,Assistance
22988,Assistance
18946,Assistance
13734,Assistance
27041,Assistance
8611,Assistance
3753,Assistance
24257,Assistance
27839,Assistance
12081,Assistance
26262,Assistance
18824,Assistance
17650,Assistance
21715,Assistance
15782,Assistance
13003,Assistance
1445,Assistance
3146,Assistance
17823,Assistance
11722,Assistance
27384,Assistance
9616,Assistance
27593,Assistance
3233,Assistance
9423,Assistance
7447,Assistance
27602,Assistance
28671,Assistance
8270,Assistance
9736,Assistance
12795,Assistance
28562,Assistance
24549,Assistance
14033,Assistance
10466,Assistance
24421,Assistance
21730,Assistance
14532,Assistance
21419,Assistance
8593,Assistance
21459,Assistance
27908,Assistance
12609,Assistance
2426,Assistance
9074,Assistance
2701,Assistance
17527,Assistance
16933,Assistance
6588,Assistance
9753,Assistance
25468,Assistance
15749,Assistance
2790,Assistance
25428,Assistance
9314,Assistance
16461,Assistance
4741,Assistance
18374,Assistance
21996,Assistance
6013,Assistance
8833,Assistance
15933,Assistance
27406,Assistance
2426,Assistance
877,Assistance
18554,Assistance
4041,Assistance
20345,Assistance
10747,Assistance
26156,Assistance
5829,Assistance
14177,Assistance
23423,Assistance
23521,Assistance
5830,Assistance
28260,Assistance
23423,Assistance
21365,Assistance
11642,Assistance
2997,Assistance
28834,Assistance
21730,Assistance
25032,Assistance
11049,Assistance
14220,Assistance
12967,Assistance
27568,Assistance
28311,Assistance
10825,Assistance
3570,Assistance
22106,Assistance
24809,Assistance
3546,Assistance
1730,Assistance
28831,Assistance
10545,Assistance
28497,Assistance
4018,Assistance
9074,Assistance
4026,Assistance
11496,Assistance
21709,Assistance
9197,Assistance
23621,Assistance
9932,Assistance
2715,Assistance
14959,Assistance
28980,Assistance
21173,Assistance
18946,Assistance
27421,Assistance
27943,Assistance
16347,Assistance
13462,Assistance
23620,Assistance
27803,Assistance
28306,Assistance
22289,Assistance
23685,Assistance
17796,Assistance
20126,Assistance
21463,Assistance
15972,Assistance
22376,Assistance
18831,Assistance
13856,Assistance
275,Assistance
25430,Assistance
27864,Assistance
11121,Assistance
13393,Assistance
18708,Assistance
23840,Assistance
14107,Assistance
4963,Assistance
17894,Assistance
28535,Assistance
22504,Assistance
18280,Assistance
22119,Assistance
10400,Assistance
4654,Assistance
27301,Assistance
11420,Assistance
18222,Assistance
24578,Assistance
3330,Assistance
6154,Assistance
21344,Assistance
4298,Assistance
3147,Assistance
6507,Assistance
8582,Assistance
15513,Assistance
28603,Assistance
26041,Assistance
23987,Assistance
8038,Assistance
27685,Assistance
27258,Assistance
19042,Assistance
8652,Assistance
27957,Assistance
26059,Assistance
16821,Assistance
17460,Assistance
9284,Assistance
12971,Assistance
8219,Assistance
12505,Assistance
174,Assistance
27962,Assistance
22342,Assistance
27343,Assistance
7281,Assistance
21063,Assistance
23144,Assistance
27752,Assistance
175,Assistance
3144,Assistance
24458,Assistance
21062,Assistance
11450,Assistance
15003,Assistance
28563,Assistance
21991,Assistance
27958,Assistance
20122,Assistance
10158,Assistance
13605,Assistance
24624,Assistance
334,Assistance
23959,Assistance
17089,Assistance
18730,Assistance
6695,Assistance
9393,Assistance
20129,Assistance
23954,Assistance
24108,Assistance
15285,Assistance
4652,Assistance
26186,Assistance
7442,Assistance
8241,Assistance
18176,Assistance
21199,Assistance
12092,Assistance
11257,Assistance
21063,Assistance
22989,Assistance
22378,Assistance
26185,Assistance
19485,Assistance
25343,Assistance
1957,Assistance
24458,Assistance
22340,Assistance
7023,Assistance
25198,Assistance
19490,Assistance
10098,Assistance
19912,Assistance
4092,Assistance
27705,Assistance
18090,Assistance
27601,Assistance
1885,Assistance
19672,Assistance
18093,Assistance
14040,Assistance
19727,Assistance
7884,Assistance
21652,Assistance
13601,Assistance
25579,Assistance
14308,Assistance
2760,Assistance
77,Assistance
17791,Assistance
16476,Assistance
19724,Assistance
19368,Assistance
25252,Assistance
5649,Assistance
7609,Assistance
20128,Assistance
3252,Assistance
2007,Assistance
13691,Assistance
9184,Assistance
17645,Assistance
3049,Assistance
21068,Assistance
1579,Assistance
1185,Assistance
11133,Assistance
19566,Assistance
3858,Assistance
12305,Assistance
16057,Assistance
23004,Assistance
14677,Assistance
28862,Assistance
12801,Assistance
22350,Assistance
15192,Assistance
19002,Assistance
22383,Assistance
7879,Assistance
8444,Assistance
11911,Assistance
11026,Assistance
26635,Assistance
28943,Assistance
2029,Assistance
28422,Assistance
26170,Assistance
26171,Assistance
20969,Assistance
18177,Assistance
20067,Assistance
16944,Assistance
2051,Assistance
20054,Assistance
17580,Assistance
3234,Assistance
16359,Assistance
2199,Assistance
12388,Assistance
12865,Assistance
1579,Assistance
22468,Assistance
19485,Assistance
8243,Assistance
15515,Assistance
20910,Assistance
1248,Assistance
8444,Assistance
14991,Assistance
21553,Assistance
6138,Assistance
16049,Assistance
26363,Assistance
21981,Assistance
23959,Assistance
25688,Assistance
5197,Assistance
23142,Assistance
20149,Assistance
25475,Assistance
27592,Assistance
27335,Assistance
15779,Assistance
20631,Assistance
20307,Assistance
10826,Assistance
25896,Assistance
27929,Assistance
17619,Assistance
1729,Assistance
17564,Assistance
13490,Assistance
16454,Assistance
18090,Assistance
6075,Assistance
22015,Assistance
13792,Assistance
8782,Assistance
14242,Assistance
20453,Assistance
1357,Assistance
2208,Assistance
21029,Assistance
19886,Assistance
16224,Assistance
10078,Assistance
11606,Assistance
2008,Assistance
13872,Assistance
14628,Assistance
24110,Assistance
17325,Assistance
25435,Assistance
11325,Assistance
20840,Assistance
7732,Assistance
21458,Assistance
6371,Assistance
26724,Assistance
26201,Assistance
11971,Assistance
22433,Assistance
14659,Assistance
16190,Assistance
18051,Assistance
24141,Assistance
901,Assistance
20217,Assistance
14954,Assistance
2575,Assistance
28955,Assistance
25103,Assistance
13394,Assistance
27052,Assistance
14314,Assistance
1561,Assistance
15934,Assistance
13720,Assistance
10462,Assistance
20890,Assistance
23989,Assistance
7740,Assistance
15982,Assistance
7404,Assistance
4034,Assistance
16933,Assistance
4573,Assistance
21577,Assistance
8016,Assistance
2833,Assistance
16732,Assistance
26945,Assistance
14100,Assistance
2008,Assistance
7009,Assistance
18703,Assistance
19393,Assistance
6495,Assistance
2033,Assistance
6141,Assistance
14909,Assistance
27241,Assistance
28218,Assistance
14218,Assistance
1356,Assistance
17703,Assistance
14941,Assistance
10774,Assistance
23693,Assistance
13108,Assistance
21062,Assistance
1510,Assistance
25550,Assistance
21990,Assistance
22381,Assistance
27083,Assistance
14960,Assistance
26157,Assistance
26569,Assistance
874,Assistance
19810,Assistance
20124,Assistance
5195,Assistance
13558,Assistance
1413,Assistance
17704,Assistance
21487,Assistance
22464,Assistance
11606,Assistance
13327,Assistance
5106,Assistance
7606,Assistance
17342,Assistance
6237,Assistance
18347,Assistance
27349,Assistance
9701,Assistance
28927,Assistance
27823,Assistance
18521,Assistance
3100,Assistance
7282,Assistance
9451,Assistance
2902,Assistance
26097,Assistance
27873,Assistance
9010,Assistance
3799,Assistance
17594,Assistance
13867,Assistance
25431,Assistance
24727,Assistance
877,Assistance
4140,Assistance
16524,Assistance
14674,Assistance
10746,Assistance
26169,Assistance
18368,Assistance
24927,Assistance
18108,Assistance
19341,Assistance
25882,Assistance
2199,Assistance
19126,Assistance
13866,Assistance
22857,Assistance
15133,Assistance
25030,Assistance
25750,Assistance
28870,Assistance
26621,Assistance
3859,Assistance
13742,Assistance
876,Assistance
26226,Assistance
21524,Assistance
11203,Assistance
8832,Assistance
25805,Assistance
21235,Assistance
17461,Assistance
9911,Assistance
14974,Assistance
19835,Assistance
20133,Assistance
27885,Assistance
5048,Assistance
9435,Assistance
20036,Assistance
27203,Assistance
21447,Assistance
17572,Assistance
25530,Assistance
8436,Assistance
3401,Assistance
24206,Assistance
26695,Assistance
1366,Assistance
27042,Assistance
15103,Assistance
18215,Assistance
24483,Assistance
26546,Assistance
27354,Assistance
11137,Assistance
14037,Assistance
18240,Assistance
24085,Assistance
17713,Assistance
24178,Assistance
9285,Assistance
19869,Assistance
27385,Assistance
5838,Assistance
21470,Assistance
27423,Assistance
25034,Assistance
15451,Assistance
15495,Assistance
7686,Assistance
19230,Assistance
11288,Assistance
14365,Assistance
20059,Assistance
28659,Assistance
19633,Assistance
24579,Assistance
19043,Assistance
14598,Assistance
10538,Assistance
21777,Assistance
18176,Assistance
4091,Assistance
14249,Assistance
4192,Assistance
7640,Assistance
28100,Assistance
13123,Assistance
16961,Assistance
2576,Assistance
8651,Assistance
28394,Assistance
4136,Assistance
1757,Assistance
19659,Assistance
26165,Assistance
14133,Assistance
24109,Assistance
11266,Assistance
26688,Assistance
16347,Assistance
20961,Assistance
7810,Assistance
13560,Assistance
7121,Assistance
14874,Assistance
1150,Assistance
12734,Assistance
23069,Assistance
14666,Assistance
14490,Assistance
15102,Assistance
26164,Assistance
17847,Assistance
11856,Assistance
16850,Assistance
19178,Assistance
6236,Assistance
16050,Assistance
2028,Assistance
1247,Assistance
11978,Assistance
2030,Assistance
11724,Assistance
278,Assistance
4671,Assistance
11497,Assistance
29009,Assistance
14402,Assistance
21885,Assistance
22198,Assistance
17748,Assistance
28979,Assistance
22604,Assistance
2834,Assistance
19340,Assistance
18009,Assistance
27605,Assistance
21064,Assistance
22520,Assistance
21415,Assistance
17242,Assistance
23526,Assistance
19487,Assistance
27090,Assistance
75,Assistance
28181,Assistance
1770,Assistance
25433,Assistance
21575,Assistance
25364,Assistance
1808,Assistance
10827,Assistance
21457,Assistance
26158,Assistance
20669,Assistance
15875,Assistance
18233,Assistance
17710,Assistance
4768,Assistance
14665,Assistance
9010,Assistance
15516,Assistance
23422,Assistance
10300,Assistance
20125,Assistance
19725,Assistance
11857,Assistance
27442,Assistance
10904,Assistance
538,Assistance
27304,Assistance
22340,Assistance
19171,Assistance
9834,Assistance
24807,Assistance
28660,Assistance
20061,Assistance
28578,Assistance
20640,Assistance
9732,Assistance
13931,Assistance
18681,Assistance
13935,Assistance
8570,Assistance
8609,Assistance
19307,Assistance
28672,Assistance
24423,Assistance
22268,Assistance
25103,Assistance
19727,Assistance
14674,Assistance
21345,Assistance
18146,Assistance
8257,Assistance
24817,Assistance
17760,Assistance
27621,Assistance
9283,Assistance
7351,Assistance
13097,Assistance
7281,Assistance
2005,Assistance
15104,Assistance
16187,Assistance
18729,Assistance
4314,Assistance
12380,Assistance
25239,Assistance
15092,Assistance
24202,Assistance
4120,Assistance
