,Casualty Severity
2073,Assistance
2074,Slight
2075,Slight
2076,Slight
2077,Slight
2078,Assistance
2079,Slight
2080,Slight
2081,Assistance
2082,Slight
2083,Slight
2084,Assistance
2085,Slight
2086,Assistance
2087,Slight
2088,Slight
2089,Slight
2090,Slight
2091,Slight
2092,Slight
2093,Slight
2094,Slight
2095,Slight
2096,Slight
2097,Slight
2098,Slight
2099,Slight
2100,Slight
2101,Slight
2102,Slight
2103,Slight
2104,Slight
2105,Slight
2106,Slight
2107,Slight
2108,Slight
2109,Slight
2110,Slight
2111,Slight
2112,Slight
2113,Slight
2114,Slight
2115,Slight
2116,Slight
2117,Slight
2118,Slight
2119,Slight
2120,Assistance
2121,Assistance
2122,Slight
2123,Slight
2124,Slight
2125,Slight
2126,Slight
2127,Slight
2128,Assistance
2129,Slight
2130,Slight
2131,Assistance
2132,Slight
2133,Slight
2134,Slight
2135,Slight
2136,Slight
2137,Slight
2138,Slight
2139,Assistance
2140,Assistance
2141,Slight
2142,Assistance
2143,Slight
2144,Assistance
2145,Assistance
2146,Slight
2147,Slight
2148,Slight
2149,Slight
2150,Assistance
2151,Slight
2152,Slight
2153,Slight
2154,Slight
2155,Slight
2156,Slight
2157,Slight
2158,Slight
2159,Slight
2160,Slight
2161,Slight
2162,Slight
2163,Slight
2164,Slight
2165,Slight
2166,Assistance
2167,Slight
2168,Slight
2169,Slight
2170,Slight
2171,Assistance
2172,Slight
2173,Slight
2174,Slight
2175,Assistance
2176,Assistance
2177,Slight
2178,Slight
2179,Assistance
2180,Slight
2181,Slight
2182,Slight
2183,Assistance
2184,Slight
2185,Slight
2186,Assistance
2187,Slight
2188,Slight
2189,Slight
2190,Slight
2191,Slight
2192,Slight
2193,Slight
2194,Assistance
2195,Slight
2196,Assistance
2197,Slight
2198,Slight
2199,Assistance
2200,Assistance
2201,Slight
2202,Assistance
2203,Assistance
2204,Slight
2205,Assistance
2206,Slight
2207,Slight
2208,Slight
2209,Slight
2210,Slight
2211,Slight
2212,Slight
2213,Slight
2214,Slight
2215,Assistance
2216,Slight
2217,Slight
2218,Slight
2219,Slight
2220,Slight
2221,Assistance
2222,Slight
2223,Slight
2224,Slight
2225,Slight
2226,Slight
2227,Slight
2228,Slight
2229,Slight
2230,Assistance
2231,Slight
2232,Slight
2233,Slight
2234,Slight
2235,Assistance
2236,Slight
2237,Slight
2238,Assistance
2239,Slight
2240,Slight
2241,Assistance
2242,Assistance
2243,Assistance
2244,Slight
2245,Slight
2246,Assistance
2247,Slight
2248,Slight
2249,Slight
2250,Slight
2251,Assistance
2252,Assistance
2253,Slight
2254,Slight
2255,Slight
2256,Assistance
2257,Assistance
2258,Slight
2259,Slight
2260,Slight
2261,Assistance
2262,Slight
2263,Slight
2264,Slight
2265,Slight
2266,Slight
2267,Slight
2268,Assistance
2269,Slight
2270,Slight
2271,Assistance
2272,Slight
2273,Assistance
2274,Assistance
2275,Slight
2276,Assistance
2277,Slight
2278,Slight
2279,Assistance
2280,Assistance
2281,Slight
2282,Slight
2283,Assistance
2284,Slight
2285,Slight
2286,Slight
2287,Slight
2288,Assistance
2289,Slight
2290,Slight
2291,Slight
2292,Slight
2293,Slight
2294,Slight
2295,Slight
2296,Slight
2297,Slight
2298,Slight
2299,Assistance
2300,Slight
2301,Slight
2302,Slight
2303,Slight
2304,Assistance
2305,Slight
2306,Slight
2307,Assistance
2308,Assistance
2309,Slight
2310,Slight
2311,Assistance
2312,Slight
2313,Slight
2314,Assistance
2315,Assistance
2316,Slight
2317,Slight
2318,Slight
2319,Slight
2320,Slight
2321,Slight
2322,Slight
2323,Slight
2324,Assistance
2325,Slight
2326,Slight
2327,Slight
2328,Slight
2329,Slight
2330,Slight
2331,Slight
2332,Assistance
2333,Slight
2334,Slight
2335,Slight
2336,Slight
2337,Slight
2338,Slight
2339,Slight
2340,Slight
2341,Slight
2342,Slight
2343,Slight
2344,Slight
2345,Slight
2346,Assistance
2347,Slight
2348,Slight
2349,Slight
2350,Slight
2351,Slight
2352,Slight
2353,Slight
2354,Slight
2355,Slight
2356,Slight
2357,Slight
2358,Assistance
2359,Assistance
2360,Slight
2361,Slight
2362,Slight
2363,Slight
2364,Slight
2365,Slight
2366,Slight
2367,Slight
2368,Slight
2369,Slight
2370,Assistance
2371,Slight
2372,Slight
2373,Assistance
2374,Slight
2375,Slight
2376,Slight
2377,Slight
2378,Slight
2379,Assistance
2380,Slight
2381,Assistance
2382,Slight
2383,Slight
2384,Assistance
2385,Slight
2386,Slight
2387,Slight
2388,Slight
2389,Slight
2390,Slight
2391,Slight
2392,Slight
2393,Slight
2394,Assistance
2395,Assistance
2396,Slight
2397,Slight
2398,Slight
2399,Assistance
2400,Slight
2401,Slight
2402,Slight
2403,Slight
2404,Assistance
2405,Slight
2406,Assistance
2407,Slight
2408,Slight
2409,Slight
2410,Slight
2411,Assistance
2412,Slight
2413,Slight
2414,Assistance
2415,Slight
2416,Assistance
2417,Slight
2418,Slight
2419,Slight
2420,Slight
2421,Assistance
2422,Slight
2423,Slight
2424,Slight
2425,Assistance
2426,Assistance
2427,Assistance
2428,Slight
2429,Slight
2430,Slight
2431,Assistance
2432,Slight
2433,Slight
2434,Slight
2435,Slight
2436,Slight
2437,Assistance
2438,Slight
2439,Slight
2440,Slight
2441,Slight
2442,Slight
2443,Slight
2444,Slight
2445,Slight
2446,Assistance
2447,Slight
2448,Slight
2449,Assistance
2450,Slight
2451,Slight
2452,Slight
2453,Slight
2454,Slight
2455,Slight
2456,Assistance
2457,Slight
2458,Slight
2459,Slight
2460,Slight
2461,Slight
2462,Assistance
2463,Slight
2464,Assistance
2465,Slight
2466,Assistance
2467,Assistance
2468,Slight
2469,Assistance
2470,Slight
2471,Slight
2472,Slight
2473,Assistance
2474,Slight
2475,Slight
2476,Slight
2477,Assistance
2478,Assistance
2479,Assistance
2480,Slight
2481,Slight
2482,Assistance
2483,Slight
2484,Slight
2485,Assistance
2486,Slight
2487,Slight
2488,Slight
2489,Slight
2490,Assistance
2491,Slight
2492,Slight
2493,Slight
2494,Assistance
2495,Slight
2496,Assistance
2497,Slight
2498,Assistance
2499,Slight
2500,Slight
2501,Assistance
2502,Slight
2503,Slight
2504,Slight
2505,Slight
2506,Slight
2507,Slight
2508,Assistance
2509,Slight
2510,Slight
2511,Slight
2512,Slight
2513,Slight
2514,Slight
2515,Slight
2516,Slight
2517,Assistance
2518,Slight
2519,Slight
2520,Slight
2521,Slight
2522,Slight
2523,Slight
2524,Slight
2525,Slight
2526,Slight
2527,Slight
2528,Slight
2529,Assistance
2530,Slight
2531,Slight
2532,Assistance
2533,Slight
2534,Slight
2535,Slight
2536,Slight
2537,Assistance
2538,Slight
2539,Slight
2540,Assistance
2541,Slight
2542,Slight
2543,Slight
2544,Slight
2545,Slight
2546,Slight
2547,Slight
2548,Slight
2549,Assistance
2550,Assistance
2551,Slight
2552,Slight
2553,Assistance
2554,Assistance
2555,Slight
2556,Slight
2557,Assistance
2558,Slight
2559,Slight
2560,Slight
2561,Slight
2562,Assistance
2563,Slight
2564,Slight
2565,Slight
2566,Slight
2567,Slight
2568,Slight
2569,Slight
2570,Slight
2571,Slight
2572,Slight
2573,Slight
2574,Slight
2575,Slight
2576,Slight
2577,Slight
2578,Slight
2579,Assistance
2580,Slight
2581,Assistance
2582,Assistance
2583,Slight
2584,Assistance
2585,Slight
2586,Slight
2587,Slight
2588,Slight
2589,Slight
2590,Slight
2591,Slight
2592,Slight
2593,Slight
2594,Slight
2595,Slight
2596,Slight
2597,Slight
2598,Slight
2599,Slight
2600,Slight
2601,Assistance
2602,Assistance
2603,Assistance
2604,Slight
2605,Slight
2606,Assistance
2607,Slight
2608,Slight
2609,Assistance
2610,Slight
2611,Slight
2612,Slight
2613,Slight
2614,Slight
2615,Slight
2616,Slight
2617,Slight
2618,Slight
2619,Slight
2620,Slight
2621,Slight
2622,Assistance
2623,Slight
2624,Slight
2625,Slight
2626,Slight
2627,Slight
2628,Slight
2629,Slight
2630,Slight
2631,Slight
2632,Assistance
2633,Slight
2634,Slight
2635,Assistance
2636,Slight
2637,Assistance
2638,Slight
2639,Assistance
2640,Slight
2641,Assistance
2642,Slight
2643,Slight
2644,Slight
2645,Slight
2646,Slight
2647,Slight
2648,Slight
2649,Slight
2650,Assistance
2651,Slight
2652,Slight
2653,Slight
2654,Assistance
2655,Slight
2656,Slight
2657,Slight
2658,Slight
2659,Slight
2660,Slight
2661,Slight
2662,Slight
2663,Slight
2664,Slight
2665,Slight
2666,Slight
2667,Assistance
2668,Slight
2669,Slight
2670,Slight
2671,Slight
2672,Slight
2673,Slight
2674,Slight
2675,Slight
2676,Slight
2677,Assistance
2678,Slight
2679,Slight
2680,Assistance
2681,Assistance
2682,Assistance
2683,Slight
2684,Slight
2685,Slight
2686,Assistance
2687,Slight
2688,Slight
2689,Slight
2690,Slight
2691,Slight
2692,Slight
2693,Slight
2694,Slight
2695,Slight
2696,Slight
2697,Assistance
2698,Assistance
2699,Slight
2700,Slight
2701,Slight
2702,Assistance
2703,Slight
2704,Slight
2705,Slight
2706,Slight
2707,Slight
2708,Slight
2709,Slight
2710,Slight
2711,Slight
2712,Slight
2713,Assistance
2714,Slight
2715,Slight
2716,Assistance
2717,Assistance
2718,Assistance
2719,Assistance
2720,Slight
2721,Slight
2722,Slight
2723,Assistance
2724,Slight
2725,Slight
2726,Slight
2727,Slight
2728,Assistance
2729,Slight
2730,Slight
2731,Slight
2732,Slight
2733,Slight
2734,Assistance
2735,Slight
2736,Slight
2737,Slight
2738,Slight
2739,Slight
2740,Slight
2741,Slight
2742,Slight
2743,Assistance
2744,Assistance
2745,Slight
2746,Assistance
2747,Slight
2748,Slight
2749,Slight
2750,Slight
2751,Slight
2752,Slight
2753,Slight
2754,Assistance
2755,Assistance
2756,Slight
2757,Slight
2758,Assistance
2759,Assistance
2760,Slight
2761,Slight
2762,Assistance
2763,Slight
2764,Slight
2765,Slight
2766,Slight
2767,Slight
2768,Slight
2769,Slight
2770,Slight
2771,Slight
2772,Slight
2773,Slight
2774,Slight
2775,Slight
2776,Assistance
2777,Assistance
2778,Assistance
2779,Slight
2780,Slight
2781,Assistance
2782,Slight
2783,Slight
2784,Slight
2785,Slight
2786,Slight
2787,Slight
2788,Slight
2789,Slight
2790,Slight
2791,Slight
2792,Slight
2793,Slight
2794,Assistance
2795,Slight
2796,Slight
2797,Slight
2798,Slight
2799,Slight
2800,Slight
2801,Assistance
2802,Slight
2803,Slight
2804,Assistance
2805,Slight
2806,Slight
2807,Assistance
2808,Slight
2809,Slight
2810,Assistance
2811,Slight
2812,Slight
2813,Slight
2814,Assistance
2815,Slight
2816,Slight
2817,Slight
2818,Slight
2819,Slight
2820,Assistance
2821,Slight
2822,Slight
2823,Assistance
2824,Slight
2825,Slight
2826,Slight
2827,Slight
2828,Slight
2829,Assistance
2830,Assistance
2831,Assistance
2832,Slight
2833,Assistance
2834,Slight
2835,Slight
2836,Slight
2837,Slight
2838,Slight
2839,Slight
2840,Slight
2841,Slight
2842,Slight
2843,Slight
2844,Slight
2845,Slight
2846,Slight
2847,Slight
2848,Slight
2849,Slight
2850,Slight
2851,Slight
2852,Assistance
2853,Slight
2854,Slight
2855,Slight
2856,Slight
2857,Slight
2858,Slight
2859,Slight
2860,Slight
2861,Slight
2862,Slight
2863,Slight
2864,Slight
2865,Slight
2866,Slight
2867,Slight
2868,Slight
2869,Slight
2870,Slight
2871,Slight
2872,Assistance
2873,Assistance
2874,Slight
2875,Assistance
2876,Assistance
2877,Slight
2878,Slight
2879,Slight
2880,Slight
2881,Slight
2882,Slight
2883,Slight
2884,Slight
2885,Slight
2886,Slight
2887,Slight
2888,Slight
2889,Slight
2890,Assistance
2891,Slight
2892,Assistance
2893,Assistance
2894,Slight
2895,Slight
2896,Assistance
2897,Slight
2898,Slight
2899,Slight
2900,Slight
2901,Slight
2902,Slight
2903,Slight
2904,Assistance
2905,Slight
2906,Assistance
2907,Slight
2908,Slight
2909,Assistance
2910,Slight
2911,Slight
2912,Slight
2913,Assistance
2914,Assistance
2915,Slight
2916,Slight
2917,Slight
2918,Slight
2919,Slight
2920,Assistance
2921,Assistance
2922,Slight
2923,Slight
2924,Assistance
2925,Slight
2926,Assistance
2927,Slight
2928,Slight
2929,Slight
2930,Slight
2931,Assistance
2932,Slight
2933,Slight
2934,Slight
2935,Slight
2936,Assistance
2937,Slight
2938,Slight
2939,Slight
2940,Slight
2941,Slight
2942,Assistance
2943,Assistance
2944,Slight
2945,Slight
2946,Slight
2947,Slight
2948,Slight
2949,Slight
2950,Slight
2951,Assistance
2952,Slight
2953,Slight
2954,Assistance
2955,Slight
2956,Slight
2957,Slight
2958,Slight
2959,Assistance
2960,Assistance
2961,Assistance
2962,Slight
2963,Slight
2964,Slight
2965,Assistance
2966,Slight
2967,Slight
2968,Slight
2969,Assistance
2970,Slight
2971,Assistance
2972,Slight
2973,Slight
2974,Slight
2975,Slight
2976,Slight
2977,Slight
2978,Assistance
2979,Slight
2980,Slight
2981,Slight
2982,Slight
2983,Slight
2984,Slight
2985,Assistance
2986,Slight
2987,Slight
2988,Assistance
2989,Assistance
2990,Slight
2991,Slight
2992,Slight
2993,Slight
2994,Slight
2995,Slight
2996,Slight
2997,Slight
2998,Slight
2999,Assistance
3000,Slight
3001,Assistance
3002,Slight
3003,Slight
3004,Assistance
3005,Slight
3006,Assistance
3007,Slight
3008,Slight
3009,Slight
3010,Slight
3011,Slight
3012,Slight
3013,Assistance
3014,Slight
3015,Slight
3016,Slight
3017,Slight
3018,Slight
3019,Slight
3020,Assistance
3021,Slight
3022,Slight
3023,Slight
3024,Assistance
3025,Slight
3026,Slight
3027,Slight
3028,Slight
3029,Slight
3030,Assistance
3031,Slight
3032,Slight
3033,Slight
3034,Slight
3035,Slight
3036,Slight
3037,Slight
3038,Slight
3039,Slight
3040,Slight
3041,Slight
3042,Slight
3043,Assistance
3044,Assistance
3045,Assistance
3046,Slight
3047,Slight
3048,Slight
3049,Assistance
3050,Slight
3051,Slight
3052,Assistance
3053,Assistance
3054,Slight
3055,Slight
3056,Slight
3057,Assistance
3058,Slight
3059,Slight
3060,Slight
3061,Assistance
3062,Slight
3063,Slight
3064,Slight
3065,Slight
3066,Slight
3067,Slight
3068,Assistance
3069,Slight
3070,Slight
3071,Slight
3072,Assistance
3073,Slight
3074,Slight
3075,Slight
3076,Slight
3077,Slight
3078,Assistance
3079,Slight
3080,Slight
3081,Slight
3082,Slight
3083,Slight
3084,Slight
3085,Slight
3086,Slight
3087,Slight
3088,Slight
3089,Slight
3090,Slight
3091,Assistance
3092,Assistance
3093,Slight
3094,Slight
3095,Slight
3096,Slight
3097,Assistance
3098,Slight
3099,Assistance
3100,Slight
3101,Slight
3102,Assistance
3103,Slight
3104,Assistance
3105,Slight
3106,Assistance
3107,Slight
3108,Slight
3109,Slight
3110,Assistance
3111,Slight
3112,Slight
3113,Slight
3114,Assistance
3115,Assistance
3116,Slight
3117,Assistance
3118,Slight
3119,Assistance
3120,Slight
3121,Slight
3122,Assistance
3123,Slight
3124,Slight
3125,Slight
3126,Assistance
3127,Slight
3128,Slight
3129,Slight
3130,Assistance
3131,Slight
3132,Slight
3133,Assistance
3134,Slight
3135,Slight
3136,Slight
3137,Slight
3138,Slight
3139,Assistance
3140,Slight
3141,Assistance
3142,Assistance
3143,Slight
3144,Slight
3145,Slight
3146,Slight
3147,Slight
3148,Assistance
3149,Assistance
3150,Slight
3151,Slight
3152,Slight
3153,Assistance
3154,Slight
3155,Assistance
3156,Assistance
3157,Assistance
3158,Slight
3159,Slight
3160,Slight
3161,Slight
3162,Slight
3163,Slight
3164,Slight
3165,Slight
3166,Slight
3167,Assistance
3168,Assistance
3169,Assistance
3170,Slight
3171,Slight
3172,Slight
3173,Slight
3174,Slight
3175,Slight
3176,Slight
3177,Slight
3178,Slight
3179,Slight
3180,Slight
3181,Slight
3182,Slight
3183,Assistance
3184,Slight
3185,Slight
3186,Slight
3187,Slight
3188,Slight
3189,Slight
3190,Assistance
3191,Slight
3192,Slight
3193,Slight
3194,Assistance
3195,Slight
3196,Slight
3197,Slight
3198,Slight
3199,Slight
3200,Slight
3201,Slight
3202,Slight
3203,Slight
3204,Assistance
3205,Slight
3206,Assistance
3207,Slight
3208,Slight
3209,Assistance
3210,Slight
3211,Slight
3212,Slight
3213,Slight
3214,Slight
3215,Slight
3216,Slight
3217,Assistance
3218,Slight
3219,Slight
3220,Slight
3221,Slight
3222,Assistance
3223,Assistance
3224,Slight
3225,Slight
3226,Slight
3227,Slight
3228,Slight
3229,Slight
3230,Slight
3231,Assistance
3232,Slight
3233,Slight
3234,Slight
3235,Slight
3236,Assistance
3237,Slight
3238,Slight
3239,Slight
3240,Slight
3241,Slight
3242,Slight
3243,Slight
3244,Slight
3245,Slight
3246,Slight
3247,Slight
3248,Slight
3249,Slight
3250,Assistance
3251,Slight
3252,Slight
3253,Assistance
3254,Slight
3255,Slight
3256,Slight
3257,Slight
3258,Assistance
3259,Slight
3260,Assistance
3261,Slight
3262,Slight
3263,Slight
3264,Slight
3265,Slight
3266,Slight
3267,Slight
3268,Assistance
3269,Assistance
3270,Assistance
3271,Slight
3272,Slight
3273,Slight
3274,Slight
3275,Slight
3276,Slight
3277,Slight
3278,Slight
3279,Slight
3280,Slight
3281,Slight
3282,Slight
3283,Assistance
3284,Assistance
3285,Slight
3286,Slight
3287,Slight
3288,Slight
3289,Slight
3290,Slight
3291,Slight
3292,Assistance
3293,Assistance
3294,Slight
3295,Slight
3296,Slight
3297,Slight
3298,Slight
3299,Slight
3300,Assistance
3301,Slight
3302,Slight
3303,Slight
3304,Slight
3305,Slight
3306,Slight
3307,Slight
3308,Assistance
3309,Slight
3310,Slight
3311,Assistance
3312,Slight
3313,Slight
3314,Slight
3315,Slight
3316,Slight
3317,Assistance
3318,Assistance
3319,Slight
3320,Assistance
3321,Slight
3322,Assistance
3323,Slight
3324,Assistance
3325,Slight
3326,Slight
3327,Slight
3328,Assistance
3329,Slight
3330,Assistance
3331,Slight
3332,Assistance
3333,Slight
3334,Slight
3335,Slight
3336,Slight
3337,Slight
3338,Slight
3339,Slight
3340,Assistance
3341,Slight
3342,Slight
3343,Slight
3344,Slight
3345,Slight
3346,Assistance
3347,Slight
3348,Slight
3349,Slight
3350,Assistance
3351,Slight
3352,Slight
3353,Assistance
3354,Slight
3355,Slight
3356,Slight
3357,Slight
3358,Slight
3359,Slight
3360,Assistance
3361,Assistance
3362,Assistance
3363,Assistance
3364,Slight
3365,Slight
3366,Slight
3367,Slight
3368,Slight
3369,Slight
3370,Slight
3371,Slight
3372,Slight
3373,Slight
3374,Slight
3375,Slight
3376,Slight
3377,Slight
3378,Slight
3379,Slight
3380,Assistance
3381,Slight
3382,Slight
3383,Slight
3384,Slight
3385,Slight
3386,Assistance
3387,Slight
3388,Slight
3389,Slight
3390,Slight
3391,Slight
3392,Slight
3393,Slight
3394,Assistance
3395,Slight
3396,Assistance
3397,Slight
3398,Slight
3399,Assistance
3400,Slight
3401,Assistance
3402,Slight
3403,Assistance
3404,Slight
3405,Slight
3406,Slight
3407,Slight
3408,Slight
3409,Assistance
3410,Assistance
3411,Slight
3412,Slight
3413,Slight
3414,Assistance
3415,Slight
3416,Slight
3417,Slight
3418,Slight
3419,Slight
3420,Slight
3421,Assistance
3422,Slight
3423,Slight
3424,Slight
3425,Slight
3426,Slight
3427,Slight
3428,Slight
3429,Assistance
3430,Slight
3431,Assistance
3432,Slight
3433,Assistance
3434,Assistance
3435,Slight
3436,Slight
3437,Assistance
3438,Slight
3439,Slight
3440,Slight
3441,Slight
3442,Slight
3443,Assistance
3444,Assistance
3445,Slight
3446,Assistance
3447,Slight
3448,Assistance
3449,Slight
3450,Slight
3451,Slight
3452,Slight
3453,Slight
3454,Slight
3455,Slight
3456,Assistance
3457,Assistance
3458,Slight
3459,Assistance
3460,Assistance
3461,Slight
3462,Slight
3463,Slight
3464,Slight
3465,Slight
3466,Slight
3467,Slight
3468,Slight
3469,Slight
3470,Slight
3471,Slight
3472,Slight
3473,Assistance
3474,Slight
3475,Slight
3476,Assistance
3477,Slight
3478,Slight
3479,Assistance
3480,Slight
3481,Slight
3482,Slight
3483,Assistance
3484,Slight
3485,Slight
3486,Slight
3487,Slight
3488,Assistance
3489,Assistance
3490,Assistance
3491,Slight
3492,Slight
3493,Slight
3494,Slight
3495,Slight
3496,Slight
3497,Slight
3498,Slight
3499,Slight
3500,Assistance
3501,Slight
3502,Assistance
3503,Slight
3504,Slight
3505,Slight
3506,Slight
3507,Slight
3508,Slight
3509,Slight
3510,Slight
3511,Slight
3512,Slight
3513,Slight
3514,Slight
3515,Slight
3516,Assistance
3517,Slight
3518,Assistance
3519,Assistance
3520,Slight
3521,Slight
3522,Slight
3523,Slight
3524,Slight
3525,Assistance
3526,Assistance
3527,Slight
3528,Slight
3529,Slight
3530,Assistance
3531,Slight
3532,Assistance
3533,Slight
3534,Assistance
3535,Slight
3536,Slight
3537,Slight
3538,Slight
3539,Slight
3540,Assistance
3541,Slight
3542,Slight
3543,Slight
3544,Slight
3545,Slight
3546,Assistance
3547,Slight
3548,Slight
3549,Slight
3550,Slight
3551,Assistance
3552,Slight
3553,Slight
3554,Assistance
3555,Slight
3556,Slight
3557,Slight
3558,Assistance
3559,Assistance
3560,Assistance
3561,Assistance
3562,Slight
3563,Assistance
3564,Slight
3565,Slight
3566,Slight
3567,Slight
3568,Assistance
3569,Slight
3570,Slight
3571,Assistance
3572,Slight
3573,Slight
3574,Slight
3575,Slight
3576,Assistance
3577,Slight
3578,Assistance
3579,Slight
3580,Slight
3581,Slight
3582,Slight
3583,Slight
3584,Slight
3585,Slight
3586,Slight
3587,Slight
3588,Slight
3589,Slight
3590,Assistance
3591,Assistance
3592,Slight
3593,Assistance
3594,Slight
3595,Slight
3596,Slight
3597,Slight
3598,Slight
3599,Slight
3600,Assistance
3601,Slight
3602,Slight
3603,Slight
3604,Slight
3605,Slight
3606,Assistance
3607,Assistance
3608,Slight
3609,Slight
3610,Assistance
3611,Slight
3612,Assistance
3613,Slight
3614,Slight
3615,Assistance
3616,Slight
3617,Slight
3618,Assistance
3619,Assistance
3620,Slight
3621,Assistance
3622,Slight
3623,Slight
3624,Slight
3625,Slight
3626,Slight
3627,Slight
3628,Slight
3629,Assistance
3630,Slight
3631,Slight
3632,Slight
3633,Slight
3634,Slight
3635,Slight
3636,Assistance
3637,Slight
3638,Slight
3639,Slight
3640,Slight
3641,Assistance
3642,Slight
3643,Slight
3644,Assistance
3645,Slight
3646,Slight
3647,Assistance
3648,Slight
3649,Slight
3650,Slight
3651,Slight
3652,Slight
3653,Slight
3654,Slight
3655,Slight
3656,Slight
3657,Slight
3658,Slight
3659,Slight
3660,Slight
3661,Slight
3662,Slight
3663,Slight
3664,Assistance
3665,Slight
3666,Slight
3667,Assistance
3668,Assistance
3669,Slight
3670,Slight
3671,Slight
3672,Slight
3673,Slight
3674,Slight
3675,Slight
3676,Slight
3677,Slight
3678,Slight
3679,Slight
3680,Slight
3681,Assistance
3682,Slight
3683,Slight
3684,Slight
3685,Slight
3686,Slight
3687,Slight
3688,Assistance
3689,Slight
3690,Assistance
3691,Slight
3692,Slight
3693,Slight
3694,Slight
3695,Assistance
3696,Slight
3697,Assistance
3698,Assistance
3699,Slight
3700,Assistance
3701,Slight
3702,Slight
3703,Slight
3704,Slight
3705,Assistance
3706,Assistance
3707,Slight
3708,Slight
3709,Slight
3710,Assistance
3711,Slight
3712,Slight
3713,Slight
3714,Slight
3715,Slight
3716,Slight
3717,Slight
3718,Slight
3719,Slight
3720,Slight
3721,Slight
3722,Slight
3723,Slight
3724,Assistance
3725,Slight
3726,Slight
3727,Slight
3728,Assistance
3729,Slight
3730,Slight
3731,Slight
3732,Slight
3733,Slight
3734,Slight
3735,Slight
3736,Slight
3737,Slight
3738,Slight
3739,Slight
3740,Slight
3741,Assistance
3742,Slight
3743,Assistance
3744,Slight
3745,Assistance
3746,Slight
3747,Assistance
3748,Slight
3749,Slight
3750,Slight
3751,Slight
3752,Assistance
3753,Slight
3754,Slight
3755,Slight
3756,Slight
3757,Assistance
3758,Slight
3759,Assistance
3760,Slight
3761,Slight
3762,Slight
3763,Slight
3764,Slight
3765,Slight
3766,Assistance
3767,Slight
3768,Slight
3769,Slight
3770,Slight
3771,Slight
3772,Slight
3773,Slight
3774,Slight
3775,Slight
3776,Slight
3777,Assistance
3778,Slight
3779,Assistance
3780,Assistance
3781,Slight
3782,Slight
3783,Slight
3784,Assistance
3785,Slight
3786,Slight
3787,Slight
3788,Assistance
3789,Assistance
3790,Slight
3791,Slight
3792,Slight
3793,Assistance
3794,Slight
3795,Slight
3796,Slight
3797,Assistance
3798,Assistance
3799,Assistance
3800,Slight
3801,Slight
3802,Slight
3803,Slight
3804,Slight
3805,Slight
3806,Slight
3807,Slight
3808,Slight
3809,Slight
3810,Slight
3811,Slight
3812,Slight
3813,Slight
3814,Slight
3815,Assistance
3816,Slight
3817,Slight
3818,Slight
3819,Slight
3820,Slight
3821,Slight
3822,Slight
3823,Assistance
3824,Assistance
3825,Assistance
3826,Slight
3827,Assistance
3828,Slight
3829,Slight
3830,Assistance
3831,Slight
3832,Slight
3833,Assistance
3834,Slight
3835,Assistance
3836,Slight
3837,Assistance
3838,Slight
3839,Slight
3840,Assistance
3841,Slight
3842,Assistance
3843,Assistance
3844,Slight
3845,Slight
3846,Slight
3847,Slight
3848,Assistance
3849,Assistance
3850,Assistance
3851,Slight
3852,Slight
3853,Slight
3854,Assistance
3855,Assistance
3856,Assistance
3857,Assistance
3858,Assistance
3859,Assistance
3860,Assistance
3861,Assistance
3862,Assistance
3863,Assistance
3864,Assistance
3865,Assistance
3866,Assistance
3867,Assistance
3868,Assistance
3869,Assistance
3870,Assistance
3871,Assistance
3872,Assistance
3873,Assistance
3874,Assistance
3875,Assistance
3876,Assistance
3877,Assistance
3878,Assistance
3879,Assistance
3880,Assistance
3881,Assistance
3882,Assistance
3883,Assistance
3884,Assistance
3885,Assistance
3886,Assistance
3887,Assistance
3888,Assistance
3889,Assistance
3890,Assistance
3891,Assistance
3892,Assistance
3893,Assistance
3894,Assistance
3895,Assistance
3896,Assistance
3897,Assistance
3898,Assistance
3899,Assistance
3900,Assistance
3901,Assistance
3902,Assistance
3903,Assistance
3904,Assistance
3905,Assistance
3906,Assistance
3907,Assistance
3908,Assistance
3909,Assistance
3910,Assistance
3911,Assistance
3912,Assistance
3913,Assistance
3914,Assistance
3915,Assistance
3916,Assistance
3917,Assistance
3918,Assistance
3919,Assistance
3920,Assistance
3921,Assistance
3922,Assistance
3923,Assistance
3924,Assistance
3925,Assistance
3926,Assistance
3927,Assistance
3928,Assistance
3929,Assistance
3930,Assistance
3931,Assistance
3932,Assistance
3933,Assistance
3934,Assistance
3935,Assistance
3936,Assistance
3937,Assistance
3938,Assistance
3939,Assistance
3940,Assistance
3941,Assistance
3942,Assistance
3943,Assistance
3944,Assistance
3945,Assistance
3946,Assistance
3947,Assistance
3948,Assistance
3949,Assistance
3950,Assistance
3951,Assistance
3952,Assistance
3953,Assistance
3954,Assistance
3955,Assistance
3956,Assistance
3957,Assistance
3958,Assistance
3959,Assistance
3960,Assistance
3961,Assistance
3962,Assistance
3963,Assistance
3964,Assistance
3965,Assistance
3966,Assistance
3967,Assistance
3968,Assistance
3969,Assistance
3970,Assistance
3971,Assistance
3972,Assistance
3973,Assistance
3974,Assistance
3975,Assistance
3976,Assistance
3977,Assistance
3978,Assistance
3979,Assistance
3980,Assistance
3981,Assistance
3982,Assistance
3983,Assistance
3984,Assistance
3985,Assistance
3986,Assistance
3987,Assistance
3988,Assistance
3989,Assistance
3990,Assistance
3991,Assistance
