,Casualty Severity
2008,Slight
2009,Slight
2010,Slight
2011,Slight
2012,Slight
2013,Assistance
2014,Assistance
2015,Assistance
2016,Assistance
2017,Assistance
2018,Slight
2019,Slight
2020,Slight
2021,Slight
2022,Assistance
2023,Assistance
2024,Assistance
2025,Slight
2026,Slight
2027,Assistance
2028,Assistance
2029,Assistance
2030,Assistance
2031,Slight
2032,Slight
2033,Slight
2034,Slight
2035,Assistance
2036,Slight
2037,Assistance
2038,Slight
2039,Slight
2040,Slight
2041,Assistance
2042,Slight
2043,Slight
2044,Assistance
2045,Assistance
2046,Assistance
2047,Assistance
2048,Slight
2049,Assistance
2050,Assistance
2051,Slight
2052,Assistance
2053,Slight
2054,Assistance
2055,Assistance
2056,Assistance
2057,Slight
2058,Assistance
2059,Assistance
2060,Slight
2061,Assistance
2062,Slight
2063,Assistance
2064,Assistance
2065,Assistance
2066,Slight
2067,Slight
2068,Slight
2069,Assistance
2070,Assistance
2071,Assistance
2072,Slight
2073,Slight
2074,Assistance
2075,Assistance
2076,Assistance
2077,Slight
2078,Slight
2079,Slight
2080,Assistance
2081,Assistance
2082,Assistance
2083,Assistance
2084,Assistance
2085,Slight
2086,Slight
2087,Slight
2088,Slight
2089,Assistance
2090,Assistance
2091,Slight
2092,Assistance
2093,Assistance
2094,Assistance
2095,Assistance
2096,Slight
2097,Assistance
2098,Assistance
2099,Assistance
2100,Assistance
2101,Slight
2102,Assistance
2103,Assistance
2104,Slight
2105,Assistance
2106,Assistance
2107,Slight
2108,Slight
2109,Slight
2110,Assistance
2111,Slight
2112,Slight
2113,Slight
2114,Slight
2115,Assistance
2116,Slight
2117,Assistance
2118,Assistance
2119,Assistance
2120,Assistance
2121,Slight
2122,Assistance
2123,Assistance
2124,Slight
2125,Assistance
2126,Slight
2127,Slight
2128,Assistance
2129,Slight
2130,Slight
2131,Assistance
2132,Assistance
2133,Slight
2134,Slight
2135,Assistance
2136,Slight
2137,Slight
2138,Slight
2139,Assistance
2140,Assistance
2141,Slight
2142,Assistance
2143,Assistance
2144,Slight
2145,Assistance
2146,Slight
2147,Slight
2148,Slight
2149,Slight
2150,Assistance
2151,Assistance
2152,Assistance
2153,Assistance
2154,Slight
2155,Slight
2156,Assistance
2157,Slight
2158,Slight
2159,Assistance
2160,Assistance
2161,Slight
2162,Assistance
2163,Assistance
2164,Assistance
2165,Assistance
2166,Slight
2167,Assistance
2168,Slight
2169,Slight
2170,Slight
2171,Slight
2172,Assistance
2173,Slight
2174,Slight
2175,Slight
2176,Slight
2177,Slight
2178,Assistance
2179,Slight
2180,Slight
2181,Slight
2182,Assistance
2183,Slight
2184,Slight
2185,Assistance
2186,Slight
2187,Assistance
2188,Assistance
2189,Assistance
2190,Slight
2191,Assistance
2192,Slight
2193,Slight
2194,Assistance
2195,Slight
2196,Assistance
2197,Slight
2198,Slight
2199,Slight
2200,Assistance
2201,Slight
2202,Slight
2203,Slight
2204,Assistance
2205,Slight
2206,Assistance
2207,Slight
2208,Slight
2209,Slight
2210,Slight
2211,Slight
2212,Slight
2213,Slight
2214,Slight
2215,Slight
2216,Assistance
2217,Assistance
2218,Assistance
2219,Slight
2220,Slight
2221,Assistance
2222,Slight
2223,Slight
2224,Assistance
2225,Slight
2226,Slight
2227,Assistance
2228,Assistance
2229,Slight
2230,Assistance
2231,Slight
2232,Assistance
2233,Slight
2234,Slight
2235,Slight
2236,Assistance
2237,Slight
2238,Assistance
2239,Assistance
2240,Assistance
2241,Slight
2242,Assistance
2243,Slight
2244,Assistance
2245,Assistance
2246,Slight
2247,Slight
2248,Assistance
2249,Slight
2250,Slight
2251,Assistance
2252,Assistance
2253,Slight
2254,Slight
2255,Slight
2256,Assistance
2257,Slight
2258,Slight
2259,Slight
2260,Assistance
2261,Assistance
2262,Assistance
2263,Slight
2264,Assistance
2265,Assistance
2266,Slight
2267,Assistance
2268,Assistance
2269,Slight
2270,Assistance
2271,Slight
2272,Assistance
2273,Slight
2274,Assistance
2275,Slight
2276,Assistance
2277,Slight
2278,Slight
2279,Slight
2280,Assistance
2281,Slight
2282,Assistance
2283,Slight
2284,Slight
2285,Slight
2286,Assistance
2287,Slight
2288,Assistance
2289,Assistance
2290,Slight
2291,Slight
2292,Slight
2293,Assistance
2294,Slight
2295,Slight
2296,Slight
2297,Slight
2298,Assistance
2299,Assistance
2300,Assistance
2301,Slight
2302,Slight
2303,Slight
2304,Assistance
2305,Assistance
2306,Assistance
2307,Slight
2308,Slight
2309,Assistance
2310,Slight
2311,Slight
2312,Slight
2313,Assistance
2314,Slight
2315,Slight
2316,Assistance
2317,Assistance
2318,Assistance
2319,Slight
2320,Slight
2321,Assistance
2322,Slight
2323,Assistance
2324,Assistance
2325,Assistance
2326,Assistance
2327,Assistance
2328,Slight
2329,Assistance
2330,Slight
2331,Assistance
2332,Assistance
2333,Slight
2334,Assistance
2335,Assistance
2336,Assistance
2337,Slight
2338,Assistance
2339,Assistance
2340,Assistance
2341,Assistance
2342,Assistance
2343,Slight
2344,Slight
2345,Assistance
2346,Slight
2347,Assistance
2348,Assistance
2349,Slight
2350,Assistance
2351,Slight
2352,Slight
2353,Slight
2354,Slight
2355,Assistance
2356,Assistance
2357,Slight
2358,Slight
2359,Slight
2360,Assistance
2361,Assistance
2362,Slight
2363,Assistance
2364,Assistance
2365,Slight
2366,Assistance
2367,Assistance
2368,Slight
2369,Assistance
2370,Slight
2371,Assistance
2372,Assistance
2373,Slight
2374,Slight
2375,Slight
2376,Assistance
2377,Assistance
2378,Assistance
2379,Slight
2380,Assistance
2381,Slight
2382,Assistance
2383,Slight
2384,Slight
2385,Assistance
2386,Assistance
2387,Slight
2388,Slight
2389,Assistance
2390,Assistance
2391,Assistance
2392,Slight
2393,Assistance
2394,Assistance
2395,Assistance
2396,Assistance
2397,Slight
2398,Slight
2399,Slight
2400,Slight
2401,Assistance
2402,Assistance
2403,Assistance
2404,Assistance
2405,Slight
2406,Slight
2407,Assistance
2408,Slight
2409,Slight
2410,Slight
2411,Slight
2412,Assistance
2413,Slight
2414,Slight
2415,Assistance
2416,Slight
2417,Slight
2418,Slight
2419,Assistance
2420,Slight
2421,Assistance
2422,Slight
2423,Slight
2424,Slight
2425,Assistance
2426,Slight
2427,Slight
2428,Slight
2429,Slight
2430,Assistance
2431,Slight
2432,Slight
2433,Slight
2434,Assistance
2435,Slight
2436,Assistance
2437,Slight
2438,Slight
2439,Slight
2440,Assistance
2441,Slight
2442,Slight
2443,Assistance
2444,Slight
2445,Slight
2446,Assistance
2447,Slight
2448,Assistance
2449,Slight
2450,Slight
2451,Assistance
2452,Slight
2453,Assistance
2454,Assistance
2455,Slight
2456,Assistance
2457,Slight
2458,Slight
2459,Assistance
2460,Slight
2461,Assistance
2462,Slight
2463,Slight
2464,Slight
2465,Assistance
2466,Assistance
2467,Slight
2468,Slight
2469,Assistance
2470,Slight
2471,Assistance
2472,Slight
2473,Assistance
2474,Assistance
2475,Slight
2476,Assistance
2477,Assistance
2478,Assistance
2479,Assistance
2480,Slight
2481,Assistance
2482,Assistance
2483,Slight
2484,Assistance
2485,Slight
2486,Assistance
2487,Assistance
2488,Assistance
2489,Assistance
2490,Slight
2491,Assistance
2492,Assistance
2493,Slight
2494,Assistance
2495,Assistance
2496,Assistance
2497,Slight
2498,Slight
2499,Slight
2500,Slight
2501,Slight
2502,Slight
2503,Assistance
2504,Assistance
2505,Assistance
2506,Assistance
2507,Assistance
2508,Slight
2509,Slight
2510,Slight
2511,Slight
2512,Assistance
2513,Assistance
2514,Slight
2515,Slight
2516,Slight
2517,Slight
2518,Assistance
2519,Slight
2520,Assistance
2521,Assistance
2522,Slight
2523,Slight
2524,Assistance
2525,Slight
2526,Slight
2527,Slight
2528,Assistance
2529,Assistance
2530,Slight
2531,Slight
2532,Slight
2533,Slight
2534,Assistance
2535,Assistance
2536,Assistance
2537,Slight
2538,Slight
2539,Slight
2540,Slight
2541,Assistance
2542,Slight
2543,Slight
2544,Assistance
2545,Slight
2546,Slight
2547,Assistance
2548,Assistance
2549,Assistance
2550,Assistance
2551,Assistance
2552,Assistance
2553,Assistance
2554,Slight
2555,Assistance
2556,Assistance
2557,Slight
2558,Slight
2559,Slight
2560,Slight
2561,Slight
2562,Slight
2563,Slight
2564,Slight
2565,Assistance
2566,Assistance
2567,Slight
2568,Assistance
2569,Slight
2570,Slight
2571,Slight
2572,Assistance
2573,Slight
2574,Slight
2575,Slight
2576,Assistance
2577,Slight
2578,Slight
2579,Assistance
2580,Assistance
2581,Assistance
2582,Slight
2583,Assistance
2584,Slight
2585,Assistance
2586,Slight
2587,Assistance
2588,Slight
2589,Slight
2590,Assistance
2591,Assistance
2592,Assistance
2593,Slight
2594,Slight
2595,Assistance
2596,Slight
2597,Assistance
2598,Assistance
2599,Slight
2600,Slight
2601,Slight
2602,Assistance
2603,Assistance
2604,Assistance
2605,Slight
2606,Assistance
2607,Assistance
2608,Assistance
2609,Slight
2610,Assistance
2611,Slight
2612,Slight
2613,Slight
2614,Slight
2615,Assistance
2616,Assistance
2617,Assistance
2618,Slight
2619,Slight
2620,Assistance
2621,Slight
2622,Assistance
2623,Slight
2624,Assistance
2625,Slight
2626,Slight
2627,Slight
2628,Slight
2629,Slight
2630,Slight
2631,Slight
2632,Slight
2633,Slight
2634,Assistance
2635,Assistance
2636,Assistance
2637,Assistance
2638,Assistance
2639,Assistance
2640,Slight
2641,Slight
2642,Assistance
2643,Slight
2644,Assistance
2645,Slight
2646,Slight
2647,Slight
2648,Slight
2649,Slight
2650,Slight
2651,Slight
2652,Assistance
2653,Assistance
2654,Assistance
2655,Slight
2656,Assistance
2657,Assistance
2658,Slight
2659,Assistance
2660,Slight
2661,Assistance
2662,Slight
2663,Slight
2664,Slight
2665,Slight
2666,Slight
2667,Assistance
2668,Assistance
2669,Slight
2670,Slight
2671,Assistance
2672,Slight
2673,Assistance
2674,Slight
2675,Slight
2676,Slight
2677,Assistance
2678,Assistance
2679,Assistance
2680,Assistance
2681,Assistance
2682,Slight
2683,Assistance
2684,Slight
2685,Assistance
2686,Slight
2687,Assistance
2688,Slight
2689,Slight
2690,Slight
2691,Slight
2692,Slight
2693,Assistance
2694,Assistance
2695,Slight
2696,Slight
2697,Assistance
2698,Slight
2699,Slight
2700,Assistance
2701,Slight
2702,Assistance
2703,Slight
2704,Slight
2705,Slight
2706,Assistance
2707,Slight
2708,Slight
2709,Assistance
2710,Assistance
2711,Slight
2712,Assistance
2713,Slight
2714,Assistance
2715,Assistance
2716,Assistance
2717,Slight
2718,Slight
2719,Slight
2720,Assistance
2721,Assistance
2722,Slight
2723,Assistance
2724,Slight
2725,Slight
2726,Assistance
2727,Slight
2728,Slight
2729,Slight
2730,Slight
2731,Assistance
2732,Slight
2733,Slight
2734,Slight
2735,Slight
2736,Assistance
2737,Slight
2738,Assistance
2739,Assistance
2740,Assistance
2741,Assistance
2742,Assistance
2743,Assistance
2744,Assistance
2745,Assistance
2746,Assistance
2747,Slight
2748,Slight
2749,Assistance
2750,Assistance
2751,Assistance
2752,Assistance
2753,Slight
2754,Assistance
2755,Assistance
2756,Assistance
2757,Assistance
2758,Assistance
2759,Slight
2760,Slight
2761,Assistance
2762,Assistance
2763,Slight
2764,Slight
2765,Slight
2766,Slight
2767,Assistance
2768,Slight
2769,Assistance
2770,Slight
2771,Assistance
2772,Assistance
2773,Assistance
2774,Assistance
2775,Slight
2776,Slight
2777,Slight
2778,Slight
2779,Assistance
2780,Slight
2781,Slight
2782,Assistance
2783,Slight
2784,Assistance
2785,Assistance
2786,Assistance
2787,Assistance
2788,Assistance
2789,Slight
2790,Slight
2791,Slight
2792,Assistance
2793,Slight
2794,Slight
2795,Slight
2796,Slight
2797,Slight
2798,Slight
2799,Assistance
2800,Assistance
2801,Slight
2802,Assistance
2803,Assistance
2804,Slight
2805,Assistance
2806,Assistance
2807,Assistance
2808,Assistance
2809,Slight
2810,Assistance
2811,Assistance
2812,Slight
2813,Assistance
2814,Assistance
2815,Assistance
2816,Assistance
2817,Assistance
2818,Assistance
2819,Assistance
2820,Slight
2821,Slight
2822,Slight
2823,Assistance
2824,Assistance
2825,Slight
2826,Slight
2827,Slight
2828,Assistance
2829,Assistance
2830,Assistance
2831,Assistance
2832,Assistance
2833,Assistance
2834,Assistance
2835,Slight
2836,Assistance
2837,Assistance
2838,Assistance
2839,Assistance
2840,Slight
2841,Slight
2842,Slight
2843,Slight
2844,Slight
2845,Slight
2846,Assistance
2847,Assistance
2848,Assistance
2849,Assistance
2850,Slight
2851,Assistance
2852,Slight
2853,Slight
2854,Slight
2855,Slight
2856,Assistance
2857,Assistance
2858,Slight
2859,Slight
2860,Slight
2861,Slight
2862,Assistance
2863,Assistance
2864,Assistance
2865,Slight
2866,Assistance
2867,Assistance
2868,Slight
2869,Slight
2870,Slight
2871,Assistance
2872,Slight
2873,Assistance
2874,Slight
2875,Slight
2876,Assistance
2877,Slight
2878,Slight
2879,Slight
2880,Assistance
2881,Slight
2882,Slight
2883,Assistance
2884,Assistance
2885,Assistance
2886,Slight
2887,Slight
2888,Slight
2889,Slight
2890,Assistance
2891,Slight
2892,Assistance
2893,Slight
2894,Slight
2895,Slight
2896,Slight
2897,Slight
2898,Assistance
2899,Assistance
2900,Slight
2901,Assistance
2902,Slight
2903,Slight
2904,Slight
2905,Slight
2906,Assistance
2907,Slight
2908,Slight
2909,Slight
2910,Slight
2911,Assistance
2912,Slight
2913,Slight
2914,Slight
2915,Assistance
2916,Slight
2917,Assistance
2918,Slight
2919,Assistance
2920,Slight
2921,Assistance
2922,Slight
2923,Assistance
2924,Slight
2925,Slight
2926,Assistance
2927,Assistance
2928,Assistance
2929,Slight
2930,Slight
2931,Assistance
2932,Assistance
2933,Assistance
2934,Assistance
2935,Assistance
2936,Slight
2937,Assistance
2938,Assistance
2939,Assistance
2940,Assistance
2941,Slight
2942,Assistance
2943,Assistance
2944,Assistance
2945,Assistance
2946,Slight
2947,Assistance
2948,Slight
2949,Slight
2950,Slight
2951,Assistance
2952,Slight
2953,Assistance
2954,Slight
2955,Slight
2956,Slight
2957,Assistance
2958,Assistance
2959,Slight
2960,Slight
2961,Slight
2962,Slight
2963,Assistance
2964,Assistance
2965,Assistance
2966,Assistance
2967,Assistance
2968,Assistance
2969,Slight
2970,Assistance
2971,Assistance
2972,Assistance
2973,Slight
2974,Assistance
2975,Assistance
2976,Slight
2977,Assistance
2978,Assistance
2979,Assistance
2980,Assistance
2981,Slight
2982,Slight
2983,Slight
2984,Slight
2985,Slight
2986,Slight
2987,Assistance
2988,Assistance
2989,Slight
2990,Slight
2991,Assistance
2992,Slight
2993,Assistance
2994,Assistance
2995,Assistance
2996,Assistance
2997,Slight
2998,Slight
2999,Assistance
3000,Assistance
3001,Slight
3002,Slight
3003,Slight
3004,Assistance
3005,Slight
3006,Assistance
3007,Slight
3008,Assistance
3009,Assistance
3010,Slight
3011,Slight
3012,Slight
3013,Slight
3014,Slight
3015,Assistance
3016,Assistance
3017,Slight
3018,Assistance
3019,Slight
3020,Slight
3021,Slight
3022,Assistance
3023,Slight
3024,Slight
3025,Slight
3026,Slight
3027,Assistance
3028,Assistance
3029,Slight
3030,Slight
3031,Assistance
3032,Slight
3033,Slight
3034,Assistance
3035,Slight
3036,Assistance
3037,Slight
3038,Assistance
3039,Assistance
3040,Slight
3041,Assistance
3042,Assistance
3043,Assistance
3044,Assistance
3045,Assistance
3046,Assistance
3047,Assistance
3048,Slight
3049,Assistance
3050,Slight
3051,Slight
3052,Assistance
3053,Slight
3054,Assistance
3055,Slight
3056,Assistance
3057,Slight
3058,Assistance
3059,Assistance
3060,Assistance
3061,Slight
3062,Slight
3063,Assistance
3064,Slight
3065,Slight
3066,Assistance
3067,Assistance
3068,Slight
3069,Slight
3070,Assistance
3071,Slight
3072,Slight
3073,Assistance
3074,Assistance
3075,Slight
3076,Slight
3077,Assistance
3078,Assistance
3079,Slight
3080,Slight
3081,Slight
3082,Assistance
3083,Assistance
3084,Slight
3085,Slight
3086,Slight
3087,Slight
3088,Assistance
3089,Assistance
3090,Assistance
3091,Assistance
3092,Slight
3093,Assistance
3094,Assistance
3095,Assistance
3096,Assistance
3097,Assistance
3098,Slight
3099,Assistance
3100,Assistance
3101,Assistance
3102,Slight
3103,Assistance
3104,Assistance
3105,Slight
3106,Slight
3107,Slight
3108,Assistance
3109,Slight
3110,Slight
3111,Slight
3112,Assistance
3113,Assistance
3114,Slight
3115,Assistance
3116,Slight
3117,Slight
3118,Slight
3119,Assistance
3120,Assistance
3121,Assistance
3122,Assistance
3123,Assistance
3124,Assistance
3125,Assistance
3126,Assistance
3127,Slight
3128,Slight
3129,Slight
3130,Assistance
3131,Slight
3132,Slight
3133,Assistance
3134,Slight
3135,Assistance
3136,Slight
3137,Assistance
3138,Assistance
3139,Slight
3140,Slight
3141,Slight
3142,Assistance
3143,Assistance
3144,Slight
3145,Slight
3146,Assistance
3147,Assistance
3148,Slight
3149,Assistance
3150,Assistance
3151,Assistance
3152,Assistance
3153,Slight
3154,Slight
3155,Assistance
3156,Assistance
3157,Slight
3158,Assistance
3159,Slight
3160,Slight
3161,Slight
3162,Slight
3163,Assistance
3164,Assistance
3165,Slight
3166,Assistance
3167,Assistance
3168,Slight
3169,Assistance
3170,Assistance
3171,Slight
3172,Slight
3173,Assistance
3174,Slight
3175,Assistance
3176,Slight
3177,Assistance
3178,Assistance
3179,Slight
3180,Assistance
3181,Slight
3182,Slight
3183,Assistance
3184,Slight
3185,Slight
3186,Slight
3187,Assistance
3188,Assistance
3189,Slight
3190,Slight
3191,Slight
3192,Slight
3193,Slight
3194,Slight
3195,Slight
3196,Slight
3197,Assistance
3198,Slight
3199,Slight
3200,Assistance
3201,Slight
3202,Assistance
3203,Assistance
3204,Slight
3205,Slight
3206,Slight
3207,Assistance
3208,Slight
3209,Assistance
3210,Slight
3211,Assistance
3212,Assistance
3213,Assistance
3214,Assistance
3215,Assistance
3216,Assistance
3217,Assistance
3218,Slight
3219,Assistance
3220,Assistance
3221,Assistance
3222,Slight
3223,Slight
3224,Assistance
3225,Slight
3226,Slight
3227,Slight
3228,Assistance
3229,Slight
3230,Slight
3231,Slight
3232,Assistance
3233,Assistance
3234,Slight
3235,Assistance
3236,Slight
3237,Slight
3238,Slight
3239,Assistance
3240,Slight
3241,Assistance
3242,Slight
3243,Assistance
3244,Assistance
3245,Slight
3246,Assistance
3247,Slight
3248,Slight
3249,Slight
3250,Slight
3251,Slight
3252,Assistance
3253,Slight
3254,Assistance
3255,Assistance
3256,Assistance
3257,Assistance
3258,Assistance
3259,Assistance
3260,Assistance
3261,Assistance
3262,Slight
3263,Slight
3264,Slight
3265,Slight
3266,Assistance
3267,Slight
3268,Slight
3269,Slight
3270,Slight
3271,Assistance
3272,Slight
3273,Slight
3274,Slight
3275,Assistance
3276,Assistance
3277,Slight
3278,Assistance
3279,Assistance
3280,Slight
3281,Assistance
3282,Slight
3283,Assistance
3284,Assistance
3285,Slight
3286,Assistance
3287,Assistance
3288,Slight
3289,Slight
3290,Assistance
3291,Slight
3292,Assistance
3293,Slight
3294,Assistance
3295,Slight
3296,Assistance
3297,Assistance
3298,Assistance
3299,Slight
3300,Assistance
3301,Assistance
3302,Slight
3303,Assistance
3304,Slight
3305,Slight
3306,Assistance
3307,Slight
3308,Slight
3309,Slight
3310,Slight
3311,Assistance
3312,Assistance
3313,Slight
3314,Slight
3315,Assistance
3316,Assistance
3317,Slight
3318,Slight
3319,Slight
3320,Assistance
3321,Slight
3322,Assistance
3323,Assistance
3324,Slight
3325,Assistance
3326,Slight
3327,Assistance
3328,Assistance
3329,Slight
3330,Assistance
3331,Slight
3332,Assistance
3333,Slight
3334,Assistance
3335,Assistance
3336,Assistance
3337,Slight
3338,Assistance
3339,Assistance
3340,Assistance
3341,Assistance
3342,Assistance
3343,Assistance
3344,Assistance
3345,Slight
3346,Assistance
3347,Assistance
3348,Assistance
3349,Assistance
3350,Assistance
3351,Slight
3352,Slight
3353,Slight
3354,Slight
3355,Assistance
3356,Slight
3357,Assistance
3358,Slight
3359,Assistance
3360,Slight
3361,Assistance
3362,Slight
3363,Slight
3364,Slight
3365,Slight
3366,Slight
3367,Slight
3368,Slight
3369,Slight
3370,Slight
3371,Slight
3372,Assistance
3373,Assistance
3374,Assistance
3375,Assistance
3376,Slight
3377,Slight
3378,Slight
3379,Slight
3380,Slight
3381,Slight
3382,Slight
3383,Assistance
3384,Assistance
3385,Assistance
3386,Assistance
3387,Slight
3388,Slight
3389,Slight
3390,Slight
3391,Slight
3392,Assistance
3393,Assistance
3394,Slight
3395,Slight
3396,Assistance
3397,Slight
3398,Assistance
3399,Slight
3400,Slight
3401,Slight
3402,Slight
3403,Assistance
3404,Slight
3405,Assistance
3406,Assistance
3407,Assistance
3408,Assistance
3409,Assistance
3410,Assistance
3411,Assistance
3412,Assistance
3413,Assistance
3414,Slight
3415,Assistance
3416,Assistance
3417,Slight
3418,Assistance
3419,Assistance
3420,Assistance
3421,Assistance
3422,Slight
3423,Slight
3424,Slight
3425,Assistance
3426,Slight
3427,Assistance
3428,Assistance
3429,Assistance
3430,Slight
3431,Assistance
3432,Slight
3433,Assistance
3434,Slight
3435,Assistance
3436,Assistance
3437,Slight
3438,Slight
3439,Assistance
3440,Assistance
3441,Assistance
3442,Assistance
3443,Assistance
3444,Slight
3445,Slight
3446,Assistance
3447,Slight
3448,Slight
3449,Slight
3450,Assistance
3451,Assistance
3452,Assistance
3453,Slight
3454,Slight
3455,Slight
3456,Assistance
3457,Assistance
3458,Assistance
3459,Slight
3460,Slight
3461,Slight
3462,Slight
3463,Assistance
3464,Assistance
3465,Slight
3466,Assistance
3467,Slight
3468,Assistance
3469,Slight
3470,Slight
3471,Assistance
3472,Assistance
3473,Assistance
3474,Slight
3475,Slight
3476,Assistance
3477,Assistance
3478,Slight
3479,Slight
3480,Slight
3481,Slight
3482,Slight
3483,Assistance
3484,Slight
3485,Slight
3486,Assistance
3487,Assistance
3488,Slight
3489,Assistance
3490,Slight
3491,Slight
3492,Slight
3493,Slight
3494,Assistance
3495,Assistance
3496,Assistance
3497,Assistance
3498,Assistance
3499,Slight
3500,Slight
3501,Slight
3502,Slight
3503,Assistance
3504,Slight
3505,Assistance
3506,Slight
3507,Assistance
3508,Slight
3509,Slight
3510,Assistance
3511,Assistance
3512,Assistance
3513,Slight
3514,Assistance
3515,Slight
3516,Slight
3517,Assistance
3518,Slight
3519,Slight
3520,Assistance
3521,Slight
3522,Assistance
3523,Assistance
3524,Slight
3525,Assistance
3526,Slight
3527,Slight
3528,Assistance
3529,Assistance
3530,Slight
3531,Assistance
3532,Assistance
3533,Slight
3534,Assistance
3535,Slight
3536,Slight
3537,Slight
3538,Assistance
3539,Assistance
3540,Assistance
3541,Slight
3542,Slight
3543,Slight
3544,Slight
3545,Slight
3546,Slight
3547,Slight
3548,Assistance
3549,Slight
3550,Slight
3551,Slight
3552,Slight
3553,Slight
3554,Slight
3555,Assistance
3556,Slight
3557,Assistance
3558,Slight
3559,Assistance
3560,Slight
3561,Assistance
3562,Slight
3563,Slight
3564,Assistance
3565,Slight
3566,Assistance
3567,Slight
3568,Assistance
3569,Slight
3570,Assistance
3571,Assistance
3572,Assistance
3573,Slight
3574,Assistance
3575,Assistance
3576,Slight
3577,Slight
3578,Slight
3579,Slight
3580,Slight
3581,Assistance
3582,Slight
3583,Assistance
3584,Slight
3585,Assistance
3586,Slight
3587,Assistance
3588,Slight
3589,Assistance
3590,Assistance
3591,Assistance
3592,Slight
3593,Slight
3594,Assistance
3595,Slight
3596,Assistance
3597,Assistance
3598,Assistance
3599,Slight
3600,Slight
3601,Slight
3602,Assistance
3603,Assistance
3604,Assistance
3605,Slight
3606,Assistance
3607,Assistance
3608,Slight
3609,Assistance
3610,Assistance
3611,Assistance
3612,Assistance
3613,Slight
3614,Slight
3615,Slight
3616,Slight
3617,Assistance
3618,Slight
3619,Slight
3620,Assistance
3621,Assistance
3622,Slight
3623,Slight
3624,Assistance
3625,Slight
3626,Assistance
3627,Slight
3628,Slight
3629,Slight
3630,Slight
3631,Slight
3632,Slight
3633,Assistance
3634,Slight
3635,Slight
3636,Assistance
3637,Assistance
3638,Assistance
3639,Slight
3640,Assistance
3641,Slight
3642,Assistance
3643,Slight
3644,Slight
3645,Slight
3646,Assistance
3647,Assistance
3648,Assistance
3649,Assistance
3650,Assistance
3651,Slight
3652,Slight
3653,Slight
3654,Assistance
3655,Assistance
3656,Assistance
3657,Slight
3658,Assistance
3659,Slight
3660,Assistance
3661,Assistance
3662,Slight
3663,Assistance
3664,Slight
3665,Assistance
3666,Slight
3667,Slight
3668,Slight
3669,Slight
3670,Assistance
3671,Assistance
3672,Assistance
3673,Assistance
3674,Assistance
3675,Slight
3676,Assistance
3677,Slight
3678,Slight
3679,Slight
3680,Assistance
3681,Slight
3682,Slight
3683,Slight
3684,Slight
3685,Assistance
3686,Slight
3687,Assistance
3688,Assistance
3689,Slight
3690,Slight
3691,Slight
3692,Slight
3693,Assistance
3694,Assistance
3695,Assistance
3696,Assistance
3697,Assistance
3698,Slight
3699,Slight
3700,Assistance
3701,Assistance
3702,Slight
3703,Slight
3704,Slight
3705,Slight
3706,Assistance
3707,Slight
3708,Slight
3709,Slight
3710,Slight
3711,Slight
3712,Slight
3713,Assistance
3714,Slight
3715,Slight
3716,Slight
3717,Assistance
3718,Slight
3719,Assistance
3720,Slight
3721,Assistance
3722,Assistance
3723,Assistance
3724,Slight
3725,Slight
3726,Slight
3727,Assistance
3728,Assistance
3729,Slight
3730,Assistance
3731,Assistance
3732,Slight
3733,Slight
3734,Slight
3735,Slight
3736,Assistance
3737,Assistance
3738,Assistance
3739,Assistance
3740,Assistance
3741,Slight
3742,Assistance
3743,Assistance
3744,Slight
3745,Assistance
3746,Slight
3747,Assistance
3748,Slight
3749,Slight
3750,Assistance
3751,Slight
3752,Slight
3753,Slight
3754,Assistance
3755,Assistance
3756,Slight
3757,Assistance
3758,Slight
3759,Assistance
3760,Assistance
3761,Assistance
3762,Slight
3763,Slight
3764,Slight
3765,Assistance
3766,Assistance
3767,Slight
3768,Assistance
3769,Slight
3770,Slight
3771,Assistance
3772,Assistance
3773,Slight
3774,Slight
3775,Assistance
3776,Assistance
3777,Slight
3778,Slight
3779,Slight
3780,Assistance
3781,Slight
3782,Assistance
3783,Assistance
3784,Assistance
3785,Slight
3786,Assistance
3787,Assistance
3788,Slight
3789,Assistance
3790,Slight
3791,Assistance
3792,Slight
3793,Assistance
3794,Assistance
3795,Slight
3796,Assistance
3797,Slight
3798,Assistance
3799,Slight
3800,Assistance
3801,Slight
3802,Assistance
3803,Assistance
3804,Slight
3805,Assistance
3806,Assistance
3807,Slight
3808,Slight
3809,Assistance
3810,Assistance
3811,Assistance
3812,Slight
3813,Slight
3814,Slight
3815,Assistance
3816,Slight
3817,Slight
3818,Slight
3819,Assistance
3820,Assistance
3821,Slight
3822,Slight
3823,Slight
3824,Slight
3825,Slight
3826,Assistance
3827,Assistance
3828,Assistance
3829,Slight
3830,Slight
3831,Assistance
3832,Assistance
3833,Assistance
3834,Assistance
3835,Slight
3836,Slight
3837,Slight
3838,Slight
3839,Slight
3840,Slight
3841,Assistance
3842,Slight
3843,Slight
3844,Assistance
3845,Slight
3846,Assistance
3847,Slight
3848,Assistance
3849,Assistance
3850,Slight
3851,Slight
3852,Slight
3853,Assistance
3854,Slight
3855,Assistance
3856,Assistance
3857,Slight
3858,Slight
3859,Slight
3860,Assistance
3861,Assistance
3862,Slight
3863,Assistance
3864,Slight
3865,Assistance
3866,Slight
3867,Slight
3868,Slight
3869,Slight
3870,Assistance
3871,Assistance
3872,Slight
3873,Slight
3874,Assistance
3875,Slight
3876,Assistance
