,Casualty Severity
24126,Assistance
22598,Assistance
31961,Assistance
16682,Assistance
10036,Assistance
26379,Assistance
25395,Assistance
23606,Assistance
3674,Assistance
29626,Assistance
1347,Assistance
33754,Assistance
20310,Assistance
8482,Assistance
16028,Assistance
10908,Assistance
30549,Assistance
31417,Assistance
33135,Assistance
7127,Assistance
30550,Assistance
10062,Assistance
18404,Assistance
10259,Assistance
15228,Assistance
5451,Assistance
14821,Assistance
16863,Assistance
10268,Assistance
26639,Assistance
32109,Assistance
3018,Assistance
5779,Assistance
2121,Assistance
11340,Assistance
21172,Assistance
2935,Assistance
26361,Assistance
24814,Assistance
32815,Assistance
9080,Assistance
34022,Assistance
26726,Assistance
401,Assistance
26096,Assistance
7931,Assistance
3518,Assistance
20309,Assistance
11497,Assistance
32626,Assistance
22122,Assistance
159,Assistance
29533,Assistance
8338,Assistance
29644,Assistance
30197,Assistance
25752,Assistance
32609,Assistance
35413,Assistance
33934,Assistance
27231,Assistance
32557,Assistance
2638,Assistance
400,Assistance
18082,Assistance
23957,Assistance
7573,Assistance
28669,Assistance
27351,Assistance
29850,Assistance
28249,Assistance
18998,Assistance
31710,Assistance
7455,Assistance
11435,Assistance
3834,Assistance
6258,Assistance
5060,Assistance
10270,Assistance
34416,Assistance
6454,Assistance
35558,Assistance
28762,Assistance
34621,Assistance
25274,Assistance
4201,Assistance
13569,Assistance
403,Assistance
17563,Assistance
18405,Assistance
11602,Assistance
1385,Assistance
23781,Assistance
33893,Assistance
5934,Assistance
10599,Assistance
33565,Assistance
13706,Assistance
32366,Assistance
16332,Assistance
35534,Assistance
13167,Assistance
17186,Assistance
6453,Assistance
22547,Assistance
14869,Assistance
2639,Assistance
29093,Assistance
27969,Assistance
3976,Assistance
4952,Assistance
32736,Assistance
21788,Assistance
12051,Assistance
17292,Assistance
32085,Assistance
31942,Assistance
22483,Assistance
19284,Assistance
24346,Assistance
28618,Assistance
8601,Assistance
4201,Assistance
5452,Assistance
6735,Assistance
3167,Assistance
22220,Assistance
15403,Assistance
23103,Assistance
29015,Assistance
15374,Assistance
28063,Assistance
29770,Assistance
12859,Assistance
19644,Assistance
2144,Assistance
33926,Assistance
19509,Assistance
33211,Assistance
28318,Assistance
1831,Assistance
11301,Assistance
28491,Assistance
15629,Assistance
28360,Assistance
21142,Assistance
