,Casualty Severity
32286,Assistance
18651,Assistance
14159,Assistance
12795,Assistance
27555,Assistance
8804,Assistance
19245,Assistance
24885,Assistance
12613,Assistance
16976,Assistance
9688,Assistance
3079,Assistance
17816,Assistance
11990,Assistance
14052,Assistance
23695,Assistance
2012,Assistance
17048,Assistance
12794,Assistance
30863,Assistance
2624,Assistance
32939,Assistance
19425,Assistance
8655,Assistance
2770,Assistance
31799,Assistance
5444,Assistance
10594,Assistance
18227,Assistance
2100,Assistance
29435,Assistance
12477,Assistance
8879,Assistance
32305,Assistance
15895,Assistance
33668,Assistance
30970,Assistance
16261,Assistance
17987,Assistance
16430,Assistance
9422,Assistance
9464,Assistance
32281,Assistance
30407,Assistance
31147,Assistance
2621,Assistance
5519,Assistance
7905,Assistance
32562,Assistance
15354,Assistance
16137,Assistance
32078,Assistance
34595,Assistance
32137,Assistance
3074,Assistance
12523,Assistance
3076,Assistance
2507,Assistance
8485,Assistance
17756,Assistance
1025,Assistance
30108,Assistance
12165,Assistance
29111,Assistance
26652,Assistance
35590,Assistance
12482,Assistance
9256,Assistance
33252,Assistance
20457,Assistance
28514,Assistance
25523,Assistance
3538,Assistance
8329,Assistance
34132,Assistance
17647,Assistance
30928,Assistance
11633,Assistance
21880,Assistance
12302,Assistance
3159,Assistance
9249,Assistance
2770,Assistance
3080,Assistance
14926,Assistance
2625,Assistance
21316,Assistance
32210,Assistance
24220,Assistance
2600,Assistance
1026,Assistance
35770,Assistance
32041,Assistance
3788,Assistance
32390,Assistance
12181,Assistance
30864,Assistance
16625,Assistance
176,Assistance
24678,Assistance
34862,Assistance
5041,Assistance
24507,Assistance
32821,Assistance
15044,Assistance
7859,Assistance
8332,Assistance
18660,Assistance
10732,Assistance
34129,Assistance
24370,Assistance
20436,Assistance
9870,Assistance
22424,Assistance
9689,Assistance
10178,Assistance
16730,Assistance
9438,Assistance
8317,Assistance
13372,Assistance
34695,Assistance
23709,Assistance
31904,Assistance
17287,Assistance
32613,Assistance
32427,Assistance
14195,Assistance
23634,Assistance
5833,Assistance
32316,Assistance
29802,Assistance
35409,Assistance
10636,Assistance
8742,Assistance
2894,Assistance
16436,Assistance
18319,Assistance
23710,Assistance
11927,Assistance
9437,Assistance
3078,Assistance
9062,Assistance
34657,Assistance
20430,Assistance
177,Assistance
8743,Assistance
5042,Assistance
32391,Assistance
33315,Assistance
11526,Assistance
15357,Assistance
31636,Assistance
35580,Assistance
28578,Assistance
16087,Assistance
33276,Assistance
2364,Assistance
18720,Assistance
35840,Assistance
24409,Assistance
3077,Assistance
31959,Assistance
8507,Assistance
11140,Assistance
31408,Assistance
296,Assistance
25769,Assistance
9248,Assistance
1946,Assistance
18720,Assistance
8879,Assistance
15043,Assistance
33071,Assistance
33757,Assistance
6307,Assistance
8818,Assistance
10289,Assistance
28098,Assistance
32883,Assistance
6453,Assistance
15355,Assistance
12591,Assistance
5261,Assistance
8348,Assistance
17945,Assistance
35841,Assistance
5440,Assistance
10097,Assistance
30511,Assistance
1423,Assistance
26583,Assistance
35064,Assistance
18290,Assistance
2893,Assistance
32467,Assistance
2894,Assistance
30308,Assistance
34133,Assistance
23618,Assistance
32632,Assistance
19448,Assistance
31485,Assistance
30744,Assistance
33235,Assistance
31087,Assistance
11502,Assistance
12300,Assistance
31154,Assistance
29470,Assistance
2185,Assistance
32135,Assistance
10310,Assistance
34130,Assistance
12707,Assistance
12167,Assistance
32805,Assistance
33424,Assistance
36015,Assistance
5273,Assistance
16728,Assistance
299,Assistance
34694,Assistance
8925,Assistance
20876,Assistance
3159,Assistance
8629,Assistance
27831,Assistance
3081,Assistance
17272,Assistance
35529,Assistance
8338,Assistance
9464,Assistance
7966,Assistance
3569,Assistance
32679,Assistance
21171,Assistance
5470,Assistance
3787,Assistance
22055,Assistance
24511,Assistance
14141,Assistance
5455,Assistance
30711,Assistance
12615,Assistance
32632,Assistance
18386,Assistance
1354,Assistance
23084,Assistance
2449,Assistance
35497,Assistance
16137,Assistance
15123,Assistance
18779,Assistance
35180,Assistance
8863,Assistance
11411,Assistance
5442,Assistance
14012,Assistance
35126,Assistance
28104,Assistance
34860,Assistance
8329,Assistance
19959,Assistance
18873,Assistance
6370,Assistance
13188,Assistance
28203,Assistance
1668,Assistance
12167,Assistance
35232,Assistance
13374,Assistance
11469,Assistance
5521,Assistance
7967,Assistance
31784,Assistance
12734,Assistance
33246,Assistance
2560,Assistance
35548,Assistance
33594,Assistance
32653,Assistance
20454,Assistance
13427,Assistance
3960,Assistance
13812,Assistance
13427,Assistance
18538,Assistance
3162,Assistance
18720,Assistance
34187,Assistance
32938,Assistance
10177,Assistance
17755,Assistance
31123,Assistance
2195,Assistance
33276,Assistance
33593,Assistance
29477,Assistance
29592,Assistance
10177,Assistance
12707,Assistance
3062,Assistance
36085,Assistance
2736,Assistance
32530,Assistance
30950,Assistance
25523,Assistance
2100,Assistance
33786,Assistance
28736,Assistance
21476,Assistance
13889,Assistance
25485,Assistance
30365,Assistance
20802,Assistance
2373,Assistance
24624,Assistance
13066,Assistance
29436,Assistance
2013,Assistance
10311,Assistance
17012,Assistance
33964,Assistance
21277,Assistance
31482,Assistance
32648,Assistance
31634,Assistance
2379,Assistance
13958,Assistance
33755,Assistance
34442,Assistance
33592,Assistance
16643,Assistance
25368,Assistance
23900,Assistance
20228,Assistance
35193,Assistance
8408,Assistance
35012,Assistance
34130,Assistance
8333,Assistance
17752,Assistance
2382,Assistance
33987,Assistance
18291,Assistance
23696,Assistance
5274,Assistance
35579,Assistance
22424,Assistance
5115,Assistance
24560,Assistance
29435,Assistance
32937,Assistance
11051,Assistance
23849,Assistance
31830,Assistance
27510,Assistance
21393,Assistance
17050,Assistance
8225,Assistance
18658,Assistance
23696,Assistance
35813,Assistance
3077,Assistance
19540,Assistance
35560,Assistance
35054,Assistance
35549,Assistance
15357,Assistance
8966,Assistance
21931,Assistance
2371,Assistance
30927,Assistance
11658,Assistance
22073,Assistance
31529,Assistance
33756,Assistance
16262,Assistance
3160,Assistance
9256,Assistance
11658,Assistance
34241,Assistance
3081,Assistance
35759,Assistance
1587,Assistance
8219,Assistance
15357,Assistance
35485,Assistance
20554,Assistance
29536,Assistance
34260,Assistance
35856,Assistance
36084,Assistance
35279,Assistance
1355,Assistance
33720,Assistance
36101,Assistance
34325,Assistance
24886,Assistance
12735,Assistance
16261,Assistance
16145,Assistance
10310,Assistance
9082,Assistance
35282,Assistance
30614,Assistance
33436,Assistance
23600,Assistance
32649,Assistance
33184,Assistance
35138,Assistance
3820,Assistance
25523,Assistance
34574,Assistance
9357,Assistance
8077,Assistance
29436,Assistance
35410,Assistance
32536,Assistance
26252,Assistance
5814,Assistance
13368,Assistance
35754,Assistance
19476,Assistance
3568,Assistance
8338,Assistance
7906,Assistance
14160,Assistance
5163,Assistance
1842,Assistance
20255,Assistance
11593,Assistance
5089,Assistance
33182,Assistance
5470,Assistance
27050,Assistance
35261,Assistance
15540,Assistance
23694,Assistance
1407,Assistance
32940,Assistance
12516,Assistance
32641,Assistance
8797,Assistance
7975,Assistance
